gene,r,p_adj
aten_0.1.m1.11695.m1,0,1
aten_0.1.m1.11695.m1,0,1
aten_0.1.m1.2103.m1,30,0.001448826
aten_0.1.m1.11308.m1,0,1
aten_0.1.m1.11308.m1,0,1
aten_0.1.m1.21872.m1,0,1
aten_0.1.m1.27628.m1,6,0.225787622
aten_0.1.m1.26186.m1,17,0.000649686
aten_0.1.m1.26186.m1,3,1
aten_0.1.m1.26860.m1,0,1
aten_0.1.m1.29622.m1,15,0.295626129
aten_0.1.m1.29622.m1,15,0.295626129
aten_0.1.m1.15953.m1,0,1
aten_0.1.m1.8381.m1,-7,1
aten_0.1.m1.8381.m1,-7,1
aten_0.1.m1.184.m1,-7,0.958489725
aten_0.1.m1.184.m1,-7,0.958489725
aten_0.1.m1.14781.m1,0,1
aten_0.1.m1.29459.m1,0,1
aten_0.1.m1.29459.m1,0,1
aten_0.1.m1.13017.m1,9,0.507749831
aten_0.1.m1.7957.m1,2,1
aten_0.1.m1.18174.m1,-12,0.119871224
aten_0.1.m1.26940.m1,-7,1
aten_0.1.m1.26940.m1,-7,1
aten_0.1.m1.15276.m1,0,1
aten_0.1.m1.12517.m1,-10,0.758267114
aten_0.1.m1.8776.m1,0,1
aten_0.1.m1.8776.m1,0,1
aten_0.1.m1.10190.m1,-26,0.001448826
aten_0.1.m1.10190.m1,-26,0.001448826
aten_0.1.m1.8151.m1,-7,1
aten_0.1.m1.8151.m1,-7,1
aten_0.1.m1.14252.m1,0,1
aten_0.1.m1.5528.m1,-8,0.831973842
aten_0.1.m1.25435.m1,7,0.679571511
aten_0.1.m1.27628.m1,0,1
aten_0.1.m1.22206.m1,0,1
aten_0.1.m1.22206.m1,0,1
aten_0.1.m1.17817.m1,8,0.241683309
aten_0.1.m1.24204.m1,0,1
aten_0.1.m1.24204.m1,0,1
aten_0.1.m1.867.m1,-3,1
aten_0.1.m1.3705.m1,0,1
aten_0.1.m1.5505.m1,0,1
aten_0.1.m1.5505.m1,0,1
aten_0.1.m1.27864.m1,-25,0.00244442
aten_0.1.m1.19998.m1,-3,1
aten_0.1.m1.3056.m1,-10,0.758267114
aten_0.1.m1.3056.m1,-10,0.758267114
aten_0.1.m1.22903.m1,12,0.478947113
aten_0.1.m1.22306.m1,-3,1
aten_0.1.m1.33550.m1,2,1
aten_0.1.m1.33550.m1,2,1
aten_0.1.m1.32033.m1,0,1
aten_0.1.m1.32033.m1,0,1
aten_0.1.m1.1462.m1,0,1
aten_0.1.m1.173.m1,1,1
aten_0.1.m1.27950.m1,0,1
aten_0.1.m1.32383.m1,-2,1
aten_0.1.m1.32383.m1,-2,1
aten_0.1.m1.31489.m1,-7,1
aten_0.1.m1.23164.m1,-3,1
aten_0.1.m1.23164.m1,-3,1
aten_0.1.m1.24482.m1,4,1
aten_0.1.m1.25219.m1,0,1
aten_0.1.m1.22919.m1,0,1
aten_0.1.m1.21417.m1,0,1
aten_0.1.m1.3967.m1,0,1
aten_0.1.m1.26760.m1,0,1
aten_0.1.m1.26760.m1,0,1
aten_0.1.m1.4842.m1,-4,1
aten_0.1.m1.26632.m1,0,1
aten_0.1.m1.19343.m1,17,0.116562482
aten_0.1.m1.18436.m1,11,0.666196693
aten_0.1.m1.25256.m1,24,0.024409781
aten_0.1.m1.25256.m1,24,0.024409781
aten_0.1.m1.15277.m1,-7,0.679571511
aten_0.1.m1.15277.m1,-7,0.679571511
aten_0.1.m1.25112.m1,-19,0.101342991
aten_0.1.m1.27757.m1,0,1
aten_0.1.m1.13580.m1,8,0.937847651
aten_0.1.m1.29291.m1,0,1
aten_0.1.m1.4935.m1,3,1
aten_0.1.m1.27868.m1,0,1
aten_0.1.m1.14324.m1,-15,0.225787622
aten_0.1.m1.29601.m1,0,1
aten_0.1.m1.29601.m1,0,1
aten_0.1.m1.23671.m1,0,1
aten_0.1.m1.17493.m1,1,1
aten_0.1.m1.17414.m1,1,1
aten_0.1.m1.162.m1,-17,0.161339034
aten_0.1.m1.162.m1,5,0.358799898
aten_0.1.m1.7387.m1,0,1
aten_0.1.m1.2013.m1,-6,1
aten_0.1.m1.2013.m1,-6,1
aten_0.1.m1.12466.m1,11,0.407410228
aten_0.1.m1.13483.m1,4,1
aten_0.1.m1.18184.m1,0,1
aten_0.1.m1.986.m1,0,1
aten_0.1.m1.32580.m1,12,0.496714564
aten_0.1.m1.5529.m1,0,1
aten_0.1.m1.5529.m1,0,1
aten_0.1.m1.18478.m1,-1,1
aten_0.1.m1.7139.m1,11,0.526535239
aten_0.1.m1.6742.m1,-12,0.522218675
aten_0.1.m1.6745.m1,0,1
aten_0.1.m1.30348.m1,18,0.134929815
aten_0.1.m1.30348.m1,18,0.134929815
aten_0.1.m1.30348.m1,18,0.134929815
aten_0.1.m1.1753.m1,5,1
aten_0.1.m1.4176.m1,0,1
aten_0.1.m1.4176.m1,0,1
aten_0.1.m1.7489.m1,0,1
aten_0.1.m1.15968.m1,5,1
aten_0.1.m1.15968.m1,-3,1
aten_0.1.m1.24411.m1,0,1
aten_0.1.m1.23451.m1,-1,1
aten_0.1.m1.23451.m1,-1,1
aten_0.1.m1.12618.m1,10,0.239680874
aten_0.1.m1.12618.m1,10,0.239680874
aten_0.1.m1.3034.m1,0,1
aten_0.1.m1.22451.m1,0,1
aten_0.1.m1.24495.m1,-19,0.000261935
aten_0.1.m1.18894.m1,0,1
aten_0.1.m1.9022.m1,0,1
aten_0.1.m1.25049.m1,0,1
aten_0.1.m1.25049.m1,0,1
aten_0.1.m1.5498.m1,0,1
aten_0.1.m1.22301.m1,10,0.503957807
aten_0.1.m1.22297.m1,10,0.503957807
aten_0.1.m1.22297.m1,10,0.503957807
aten_0.1.m1.27218.m1,0,1
aten_0.1.m1.27218.m1,0,1
aten_0.1.m1.28579.m1,24,0.024409781
aten_0.1.m1.28579.m1,24,0.024409781
aten_0.1.m1.19609.m1,26,0.009669688
aten_0.1.m1.19609.m1,26,0.009669688
aten_0.1.m1.20560.m1,-6,0.225787622
aten_0.1.m1.20560.m1,-6,0.225787622
aten_0.1.m1.16195.m1,0,1
aten_0.1.m1.1348.m1,0,1
aten_0.1.m1.1348.m1,0,1
aten_0.1.m1.28012.m1,-10,0.707849019
aten_0.1.m1.27095.m1,-2,1
aten_0.1.m1.5100.m1,0,1
aten_0.1.m1.10956.m1,0,1
aten_0.1.m1.10956.m1,0,1
aten_0.1.m1.5957.m1,5,1
aten_0.1.m1.5429.m1,-4,1
aten_0.1.m1.32232.m1,-31,2.56976398080096e-07
aten_0.1.m1.19870.m1,9,0.831861091
aten_0.1.m1.19870.m1,9,0.831861091
aten_0.1.m1.15409.m1,5,1
aten_0.1.m1.75.m1,0,1
aten_0.1.m1.29900.m1,-7,1
aten_0.1.m1.9279.m1,-13,0.417770413
aten_0.1.m1.4856.m1,-5,0.895693191
aten_0.1.m1.24420.m1,2,1
aten_0.1.m1.29503.m1,-4,1
aten_0.1.m1.29503.m1,-4,1
aten_0.1.m1.22919.m1,10,0.714891027
aten_0.1.m1.27218.m1,2,1
aten_0.1.m1.27218.m1,2,1
aten_0.1.m1.2910.m1,2,1
aten_0.1.m1.2910.m1,2,1
aten_0.1.m1.18461.m1,0,1
aten_0.1.m1.22686.m1,-19,0.033156494
aten_0.1.m1.22686.m1,-19,0.033156494
aten_0.1.m1.33938.m1,-10,0.111508339
aten_0.1.m1.31662.m1,25,0.005476816
aten_0.1.m1.30816.m1,13,0.458998164
aten_0.1.m1.30816.m1,13,0.458998164
aten_0.1.m1.33010.m1,5,1
aten_0.1.m1.3762.m1,2,1
aten_0.1.m1.32923.m1,-15,0.295626129
aten_0.1.m1.17390.m1,-5,0.895693191
aten_0.1.m1.17390.m1,-5,0.895693191
aten_0.1.m1.12933.m1,7,0.439138548
aten_0.1.m1.6319.m1,9,0.83694844
aten_0.1.m1.16379.m1,-2,1
aten_0.1.m1.16869.m1,-7,1
aten_0.1.m1.16869.m1,-7,1
aten_0.1.m1.32709.m1,0,1
aten_0.1.m1.16864.m1,0,1
aten_0.1.m1.27648.m1,0,1
aten_0.1.m1.27648.m1,0,1
aten_0.1.m1.16630.m1,-17,0.000649686
aten_0.1.m1.26325.m1,-2,1
aten_0.1.m1.11970.m1,-6,1
aten_0.1.m1.11970.m1,-6,1
aten_0.1.m1.18552.m1,14,0.200047928
aten_0.1.m1.18552.m1,14,0.200047928
aten_0.1.m1.24218.m1,-7,1
aten_0.1.m1.14389.m1,5,1
aten_0.1.m1.30132.m1,0,1
aten_0.1.m1.26516.m1,4,1
aten_0.1.m1.20138.m1,-1,1
aten_0.1.m1.20138.m1,-1,1
aten_0.1.m1.24681.m1,7,1
aten_0.1.m1.5840.m1,0,1
aten_0.1.m1.5840.m1,0,1
aten_0.1.m1.5840.m1,0,1
aten_0.1.m1.5840.m1,0,1
aten_0.1.m1.26630.m1,-17,0.021981527
aten_0.1.m1.17145.m1,0,1
aten_0.1.m1.17145.m1,0,1
aten_0.1.m1.29802.m1,18,0.041567311
aten_0.1.m1.5549.m1,1,1
aten_0.1.m1.5549.m1,1,1
aten_0.1.m1.2537.m1,6,1
aten_0.1.m1.2537.m1,6,1
aten_0.1.m1.2527.m1,10,0.758267114
aten_0.1.m1.19299.m1,4,1
aten_0.1.m1.19299.m1,4,1
aten_0.1.m1.901.m1,-7,0.779650108
aten_0.1.m1.5632.m1,-5,0.358799898
aten_0.1.m1.5632.m1,-5,0.358799898
aten_0.1.m1.30691.m1,-16,0.197376924
aten_0.1.m1.15877.m1,2,1
aten_0.1.m1.16710.m1,0,1
aten_0.1.m1.15672.m1,7,1
aten_0.1.m1.32510.m1,-22,0.009155386
aten_0.1.m1.14014.m1,4,1
aten_0.1.m1.2802.m1,0,1
aten_0.1.m1.20834.m1,0,1
aten_0.1.m1.20834.m1,0,1
aten_0.1.m1.25046.m1,-4,1
aten_0.1.m1.25046.m1,-4,1
aten_0.1.m1.30518.m1,2,1
aten_0.1.m1.32728.m1,10,0.758267114
aten_0.1.m1.32728.m1,10,0.758267114
aten_0.1.m1.11085.m1,8,0.831973842
aten_0.1.m1.11085.m1,8,0.831973842
aten_0.1.m1.11087.m1,-5,1
aten_0.1.m1.11087.m1,-5,1
aten_0.1.m1.11085.m1,-7,1
aten_0.1.m1.11085.m1,-7,1
aten_0.1.m1.30886.m1,0,1
aten_0.1.m1.30886.m1,0,1
aten_0.1.m1.30886.m1,22,4.59856082099987e-05
aten_0.1.m1.30886.m1,22,4.59856082099987e-05
aten_0.1.m1.23569.m1,0,1
aten_0.1.m1.23569.m1,0,1
aten_0.1.m1.27571.m1,11,0.022231772
aten_0.1.m1.19279.m1,-14,0.343044049
aten_0.1.m1.31053.m1,0,1
aten_0.1.m1.13737.m1,0,1
aten_0.1.m1.13737.m1,0,1
aten_0.1.m1.10959.m1,-5,0.686079772
aten_0.1.m1.9925.m1,0,1
aten_0.1.m1.9925.m1,0,1
aten_0.1.m1.21893.m1,-13,0.458998164
aten_0.1.m1.22265.m1,-2,1
aten_0.1.m1.374.m1,-10,0.503957807
aten_0.1.m1.374.m1,-10,0.503957807
aten_0.1.m1.20273.m1,-5,1
aten_0.1.m1.20273.m1,-5,1
aten_0.1.m1.10210.m1,-19,0.090238319
aten_0.1.m1.10210.m1,16,0.228971874
aten_0.1.m1.10210.m1,16,0.228971874
aten_0.1.m1.17441.m1,-6,0.225787622
aten_0.1.m1.17441.m1,-6,0.225787622
aten_0.1.m1.6840.m1,0,1
aten_0.1.m1.4711.m1,-7,1
aten_0.1.m1.4711.m1,-7,1
aten_0.1.m1.4686.m1,-12,0.365974035
aten_0.1.m1.4686.m1,-12,0.365974035
aten_0.1.m1.4686.m1,-2,1
aten_0.1.m1.4686.m1,-2,1
aten_0.1.m1.26602.m1,0,1
aten_0.1.m1.21868.m1,0,1
aten_0.1.m1.21868.m1,0,1
aten_0.1.m1.21866.m1,0,1
aten_0.1.m1.21866.m1,0,1
aten_0.1.m1.16937.m1,-8,0.982867425
aten_0.1.m1.1935.m1,2,1
aten_0.1.m1.1935.m1,2,1
aten_0.1.m1.28215.m1,12,0.175805049
aten_0.1.m1.21866.m1,-4,1
aten_0.1.m1.1.m1,0,1
aten_0.1.m1.24256.m1,0,1
aten_0.1.m1.108.m1,5,0.358799898
aten_0.1.m1.108.m1,5,0.358799898
aten_0.1.m1.8120.m1,2,1
aten_0.1.m1.23588.m1,-14,0.138443349
aten_0.1.m1.11650.m1,6,1
aten_0.1.m1.11650.m1,6,1
aten_0.1.m1.514.m1,0,1
aten_0.1.m1.28677.m1,-4,1
aten_0.1.m1.24495.m1,-15,0.315355142
aten_0.1.m1.27877.m1,13,0.458998164
aten_0.1.m1.27877.m1,13,0.458998164
aten_0.1.m1.33858.m1,0,1
aten_0.1.m1.26464.m1,0,1
aten_0.1.m1.23329.m1,11,0.407410228
aten_0.1.m1.23329.m1,11,0.407410228
aten_0.1.m1.20200.m1,7,1
aten_0.1.m1.20200.m1,7,1
aten_0.1.m1.14722.m1,24,0.024409781
aten_0.1.m1.33444.m1,0,1
aten_0.1.m1.3054.m1,0,1
aten_0.1.m1.32047.m1,0,1
aten_0.1.m1.32047.m1,0,1
aten_0.1.m1.32810.m1,0,1
aten_0.1.m1.32810.m1,0,1
aten_0.1.m1.22632.m1,7,1
aten_0.1.m1.22632.m1,7,1
aten_0.1.m1.29592.m1,0,1
aten_0.1.m1.29592.m1,0,1
aten_0.1.m1.13577.m1,0,1
aten_0.1.m1.2436.m1,-28,1.53886685524624e-06
aten_0.1.m1.27628.m1,-6,1
aten_0.1.m1.28223.m1,4,1
aten_0.1.m1.28223.m1,4,1
aten_0.1.m1.33338.m1,0,1
aten_0.1.m1.33338.m1,0,1
aten_0.1.m1.33338.m1,0,1
aten_0.1.m1.33338.m1,0,1
aten_0.1.m1.26693.m1,0,1
aten_0.1.m1.18488.m1,11,0.596555899
aten_0.1.m1.18488.m1,11,0.596555899
aten_0.1.m1.1159.m1,0,1
aten_0.1.m1.1159.m1,0,1
aten_0.1.m1.19309.m1,1,1
aten_0.1.m1.7834.m1,0,1
aten_0.1.m1.7834.m1,0,1
aten_0.1.m1.5964.m1,0,1
aten_0.1.m1.5570.m1,-2,1
aten_0.1.m1.31375.m1,0,1
aten_0.1.m1.17968.m1,0,1
aten_0.1.m1.19651.m1,2,1
aten_0.1.m1.25077.m1,0,1
aten_0.1.m1.28771.m1,0,1
aten_0.1.m1.28771.m1,0,1
aten_0.1.m1.11166.m1,0,1
aten_0.1.m1.27118.m1,-18,0.116562482
aten_0.1.m1.17081.m1,0,1
aten_0.1.m1.17081.m1,0,1
aten_0.1.m1.29541.m1,1,1
aten_0.1.m1.14066.m1,-7,0.958489725
aten_0.1.m1.25899.m1,-12,0.365974035
aten_0.1.m1.25899.m1,-12,0.365974035
aten_0.1.m1.30693.m1,0,1
aten_0.1.m1.30693.m1,0,1
aten_0.1.m1.4578.m1,0,1
aten_0.1.m1.4578.m1,0,1
aten_0.1.m1.32536.m1,5,0.895693191
aten_0.1.m1.1337.m1,0,1
aten_0.1.m1.7725.m1,0,1
aten_0.1.m1.7725.m1,0,1
aten_0.1.m1.30957.m1,21,0.041567311
aten_0.1.m1.30957.m1,21,0.041567311
aten_0.1.m1.29498.m1,0,1
aten_0.1.m1.30354.m1,10,0.758267114
aten_0.1.m1.28756.m1,-3,1
aten_0.1.m1.14366.m1,6,1
aten_0.1.m1.27183.m1,11,0.661099438
aten_0.1.m1.13938.m1,0,1
aten_0.1.m1.6421.m1,-5,1
aten_0.1.m1.23804.m1,-7,1
aten_0.1.m1.23804.m1,-7,1
aten_0.1.m1.30624.m1,6,0.225787622
aten_0.1.m1.29157.m1,-3,1
aten_0.1.m1.33417.m1,0,1
aten_0.1.m1.26859.m1,0,1
aten_0.1.m1.26859.m1,0,1
aten_0.1.m1.28822.m1,-2,1
aten_0.1.m1.12045.m1,-1,1
aten_0.1.m1.29573.m1,10,0.754414336
aten_0.1.m1.29573.m1,10,0.754414336
aten_0.1.m1.33438.m1,0,1
aten_0.1.m1.20041.m1,21,0.030051604
aten_0.1.m1.15191.m1,8,0.831973842
aten_0.1.m1.28375.m1,10,0.439138548
aten_0.1.m1.890.m1,0,1
aten_0.1.m1.16564.m1,0,1
aten_0.1.m1.19368.m1,0,1
aten_0.1.m1.26082.m1,-8,0.982867425
aten_0.1.m1.26082.m1,-8,0.982867425
aten_0.1.m1.26019.m1,7,0.992876843
aten_0.1.m1.26019.m1,7,0.992876843
aten_0.1.m1.31019.m1,0,1
aten_0.1.m1.23843.m1,6,0.784053738
aten_0.1.m1.16018.m1,0,1
aten_0.1.m1.24257.m1,10,0.745503719
aten_0.1.m1.24257.m1,10,0.745503719
aten_0.1.m1.23452.m1,0,1
aten_0.1.m1.31688.m1,0,1
aten_0.1.m1.28242.m1,0,1
aten_0.1.m1.28242.m1,0,1
aten_0.1.m1.15768.m1,-24,0.024409781
aten_0.1.m1.20386.m1,0,1
aten_0.1.m1.16875.m1,0,1
aten_0.1.m1.15823.m1,0,1
aten_0.1.m1.29356.m1,12,0.403230613
aten_0.1.m1.30886.m1,0,1
aten_0.1.m1.32649.m1,2,1
aten_0.1.m1.32649.m1,25,0.009669688
aten_0.1.m1.16217.m1,0,1
aten_0.1.m1.33277.m1,0,1
aten_0.1.m1.33277.m1,0,1
aten_0.1.m1.30075.m1,3,1
aten_0.1.m1.30075.m1,3,1
aten_0.1.m1.5310.m1,11,0.319154092
aten_0.1.m1.5310.m1,11,0.319154092
aten_0.1.m1.28484.m1,-8,0.831973842
aten_0.1.m1.3901.m1,0,1
aten_0.1.m1.3901.m1,0,1
aten_0.1.m1.16147.m1,-6,0.225787622
aten_0.1.m1.33238.m1,0,1
aten_0.1.m1.27591.m1,6,0.225787622
aten_0.1.m1.21997.m1,0,1
aten_0.1.m1.21997.m1,0,1
aten_0.1.m1.24145.m1,24,0.024409781
aten_0.1.m1.24145.m1,24,0.024409781
aten_0.1.m1.27099.m1,19,0.041567311
aten_0.1.m1.32304.m1,-20,0.065411489
aten_0.1.m1.32304.m1,-20,0.065411489
aten_0.1.m1.32304.m1,13,0.458998164
aten_0.1.m1.32304.m1,13,0.458998164
aten_0.1.m1.19906.m1,-1,1
aten_0.1.m1.19906.m1,-1,1
aten_0.1.m1.33278.m1,0,1
aten_0.1.m1.29320.m1,-8,0.082841021
aten_0.1.m1.29320.m1,-8,0.082841021
aten_0.1.m1.23155.m1,-2,1
aten_0.1.m1.31455.m1,-4,1
aten_0.1.m1.16924.m1,7,1
aten_0.1.m1.16464.m1,18,0.153100412
aten_0.1.m1.3705.m1,-11,0.235563322
aten_0.1.m1.33051.m1,30,0.000598385
aten_0.1.m1.33051.m1,30,0.000598385
aten_0.1.m1.16104.m1,0,1
aten_0.1.m1.28012.m1,-11,0.631590725
aten_0.1.m1.28012.m1,-11,0.631590725
aten_0.1.m1.26475.m1,-3,1
aten_0.1.m1.26475.m1,-3,1
aten_0.1.m1.26475.m1,-3,1
aten_0.1.m1.28911.m1,0,1
aten_0.1.m1.29575.m1,19,0.065081121
aten_0.1.m1.2671.m1,4,1
aten_0.1.m1.2674.m1,4,1
aten_0.1.m1.14659.m1,-14,0.0043086
aten_0.1.m1.26670.m1,2,1
aten_0.1.m1.26670.m1,2,1
aten_0.1.m1.11308.m1,11,0.478947113
aten_0.1.m1.28796.m1,0,1
aten_0.1.m1.31332.m1,-1,1
aten_0.1.m1.31332.m1,-1,1
aten_0.1.m1.23818.m1,-6,0.958489725
aten_0.1.m1.23818.m1,-6,0.958489725
aten_0.1.m1.34077.m1,-9,0.724154609
aten_0.1.m1.27771.m1,0,1
aten_0.1.m1.10261.m1,0,1
aten_0.1.m1.18278.m1,2,1
aten_0.1.m1.13624.m1,0,1
aten_0.1.m1.8718.m1,0,1
aten_0.1.m1.29769.m1,7,1
aten_0.1.m1.16002.m1,-3,0.823946746
aten_0.1.m1.15511.m1,0,1
aten_0.1.m1.15511.m1,0,1
aten_0.1.m1.32538.m1,0,1
aten_0.1.m1.11850.m1,7,1
aten_0.1.m1.14625.m1,0,1
aten_0.1.m1.9379.m1,-3,1
aten_0.1.m1.1334.m1,11,0.260297624
aten_0.1.m1.1334.m1,11,0.260297624
aten_0.1.m1.14569.m1,-11,0.631590725
aten_0.1.m1.18100.m1,0,1
aten_0.1.m1.18100.m1,0,1
aten_0.1.m1.19270.m1,-3,1
aten_0.1.m1.22551.m1,1,1
aten_0.1.m1.22551.m1,1,1
aten_0.1.m1.22552.m1,7,0.779650108
aten_0.1.m1.22552.m1,7,0.779650108
aten_0.1.m1.2590.m1,0,1
aten_0.1.m1.5787.m1,13,0.205980253
aten_0.1.m1.6608.m1,0,1
aten_0.1.m1.19967.m1,0,1
aten_0.1.m1.30382.m1,0,1
aten_0.1.m1.2773.m1,0,1
aten_0.1.m1.2773.m1,0,1
aten_0.1.m1.18592.m1,-4,1
aten_0.1.m1.18592.m1,-4,1
aten_0.1.m1.15947.m1,4,1
aten_0.1.m1.15947.m1,4,1
aten_0.1.m1.28920.m1,0,1
aten_0.1.m1.10872.m1,0,1
aten_0.1.m1.10872.m1,0,1
aten_0.1.m1.16869.m1,0,1
aten_0.1.m1.16869.m1,0,1
aten_0.1.m1.17446.m1,9,0.686079772
aten_0.1.m1.20890.m1,-1,1
aten_0.1.m1.20890.m1,-1,1
aten_0.1.m1.16212.m1,9,0.823946746
aten_0.1.m1.16212.m1,9,0.823946746
aten_0.1.m1.16212.m1,13,0.380632722
aten_0.1.m1.16212.m1,13,0.380632722
aten_0.1.m1.28953.m1,0,1
aten_0.1.m1.28953.m1,0,1
aten_0.1.m1.5030.m1,0,1
aten_0.1.m1.1705.m1,0,1
aten_0.1.m1.1705.m1,0,1
aten_0.1.m1.18278.m1,0,1
aten_0.1.m1.6128.m1,0,1
aten_0.1.m1.32579.m1,-10,0.758267114
aten_0.1.m1.14592.m1,6,1
aten_0.1.m1.30459.m1,14,0.278673191
aten_0.1.m1.30459.m1,14,0.278673191
aten_0.1.m1.18723.m1,0,1
aten_0.1.m1.15800.m1,12,0.403230613
aten_0.1.m1.19969.m1,-2,1
aten_0.1.m1.19969.m1,-2,1
aten_0.1.m1.8817.m1,0,1
aten_0.1.m1.8817.m1,0,1
aten_0.1.m1.32792.m1,-23,0.025987655
aten_0.1.m1.32892.m1,0,1
aten_0.1.m1.2537.m1,0,1
aten_0.1.m1.2537.m1,0,1
aten_0.1.m1.24184.m1,12,0.458998164
aten_0.1.m1.22090.m1,0,1
aten_0.1.m1.22090.m1,0,1
aten_0.1.m1.26094.m1,0,1
aten_0.1.m1.26094.m1,0,1
aten_0.1.m1.5958.m1,0,1
aten_0.1.m1.9536.m1,0,1
aten_0.1.m1.9536.m1,0,1
aten_0.1.m1.5076.m1,0,1
aten_0.1.m1.5076.m1,0,1
aten_0.1.m1.23877.m1,0,1
aten_0.1.m1.20607.m1,9,0.823946746
aten_0.1.m1.20607.m1,9,0.823946746
aten_0.1.m1.16852.m1,-23,0.005839742
aten_0.1.m1.5459.m1,0,1
aten_0.1.m1.5459.m1,-7,0.566425697
aten_0.1.m1.29305.m1,-11,0.62648178
aten_0.1.m1.29305.m1,-11,0.62648178
aten_0.1.m1.28793.m1,0,1
aten_0.1.m1.28793.m1,0,1
aten_0.1.m1.31006.m1,-17,0.000649686
aten_0.1.m1.12926.m1,0,1
aten_0.1.m1.22994.m1,-13,0.380632722
aten_0.1.m1.22994.m1,-20,0.064286164
aten_0.1.m1.32787.m1,-3,0.823946746
aten_0.1.m1.32787.m1,-3,0.823946746
aten_0.1.m1.10631.m1,2,1
aten_0.1.m1.10631.m1,2,1
aten_0.1.m1.310.m1,7,1
aten_0.1.m1.33460.m1,0,1
aten_0.1.m1.26079.m1,-21,0.033995681
aten_0.1.m1.21997.m1,0,1
aten_0.1.m1.21997.m1,0,1
aten_0.1.m1.9604.m1,0,1
aten_0.1.m1.28601.m1,-1,1
aten_0.1.m1.24256.m1,0,1
aten_0.1.m1.14614.m1,-11,0.260297624
aten_0.1.m1.32374.m1,0,1
aten_0.1.m1.19311.m1,-3,0.823946746
aten_0.1.m1.19311.m1,-3,0.823946746
aten_0.1.m1.5428.m1,13,0.104718901
aten_0.1.m1.31777.m1,-8,0.525158778
aten_0.1.m1.13976.m1,-13,0.205980253
aten_0.1.m1.8433.m1,-8,0.883172472
aten_0.1.m1.22088.m1,0,1
aten_0.1.m1.13142.m1,9,0.83694844
aten_0.1.m1.32046.m1,9,0.686079772
aten_0.1.m1.32046.m1,9,0.686079772
aten_0.1.m1.29622.m1,8,0.831973842
aten_0.1.m1.29622.m1,8,0.831973842
aten_0.1.m1.32786.m1,0,1
aten_0.1.m1.23146.m1,12,0.365974035
aten_0.1.m1.23146.m1,12,0.365974035
aten_0.1.m1.8091.m1,0,1
aten_0.1.m1.9766.m1,-1,1
aten_0.1.m1.9766.m1,-1,1
aten_0.1.m1.27795.m1,0,1
aten_0.1.m1.27795.m1,0,1
aten_0.1.m1.11404.m1,0,1
aten_0.1.m1.29294.m1,-2,1
aten_0.1.m1.19244.m1,-2,1
aten_0.1.m1.19244.m1,-2,1
aten_0.1.m1.12585.m1,-6,0.745503719
aten_0.1.m1.12585.m1,-6,0.745503719
aten_0.1.m1.33397.m1,4,1
aten_0.1.m1.28567.m1,0,1
aten_0.1.m1.28567.m1,0,1
aten_0.1.m1.30201.m1,4,0.993433057
aten_0.1.m1.30201.m1,4,0.993433057
aten_0.1.m1.2014.m1,14,0.0043086
aten_0.1.m1.407.m1,-5,1
aten_0.1.m1.26220.m1,6,0.679571511
aten_0.1.m1.15373.m1,0,1
aten_0.1.m1.15373.m1,0,1
aten_0.1.m1.12461.m1,7,1
aten_0.1.m1.15141.m1,0,1
aten_0.1.m1.21715.m1,6,0.83694844
aten_0.1.m1.3388.m1,-1,1
aten_0.1.m1.3388.m1,-1,1
aten_0.1.m1.30548.m1,-7,0.779650108
aten_0.1.m1.30548.m1,-7,0.779650108
aten_0.1.m1.27304.m1,7,0.823946746
aten_0.1.m1.21274.m1,1,1
aten_0.1.m1.21274.m1,1,1
aten_0.1.m1.12464.m1,-6,0.745503719
aten_0.1.m1.11203.m1,0,1
aten_0.1.m1.25296.m1,-7,0.992876843
aten_0.1.m1.25746.m1,0,1
aten_0.1.m1.25746.m1,0,1
aten_0.1.m1.20132.m1,3,0.823946746
aten_0.1.m1.20132.m1,3,0.823946746
aten_0.1.m1.23997.m1,0,1
aten_0.1.m1.23997.m1,0,1
aten_0.1.m1.17015.m1,9,0.507749831
aten_0.1.m1.1444.m1,-4,0.891477515
aten_0.1.m1.13407.m1,0,1
aten_0.1.m1.3046.m1,0,1
aten_0.1.m1.3046.m1,0,1
aten_0.1.m1.28926.m1,0,1
aten_0.1.m1.18829.m1,-3,1
aten_0.1.m1.18829.m1,-3,1
aten_0.1.m1.19739.m1,0,1
aten_0.1.m1.19739.m1,0,1
aten_0.1.m1.1317.m1,0,1
aten_0.1.m1.1317.m1,0,1
aten_0.1.m1.6434.m1,0,1
aten_0.1.m1.156.m1,1,1
aten_0.1.m1.156.m1,1,1
aten_0.1.m1.25963.m1,2,1
aten_0.1.m1.5864.m1,0,1
aten_0.1.m1.1018.m1,0,1
aten_0.1.m1.3711.m1,0,1
aten_0.1.m1.22941.m1,-14,0.170510191
aten_0.1.m1.17708.m1,-1,1
aten_0.1.m1.20005.m1,0,1
aten_0.1.m1.33727.m1,5,0.895693191
aten_0.1.m1.33727.m1,5,0.895693191
aten_0.1.m1.25233.m1,0,1
aten_0.1.m1.25233.m1,0,1
aten_0.1.m1.26186.m1,7,1
aten_0.1.m1.31489.m1,5,1
aten_0.1.m1.29457.m1,0,1
aten_0.1.m1.19018.m1,0,1
aten_0.1.m1.19018.m1,0,1
aten_0.1.m1.17431.m1,-1,1
