MCMC	Heritability
3638	0.902299
3639	0.922414
3640	0.887931
3641	0.951149
3642	0.770115
3643	0.876437
3644	0.948276
3645	0.974138
3646	0.925287
3647	0.933908
3648	0.787356
3649	0.948276
3650	0.954023
3651	0.95977
3652	0.859195
3653	0.91092
3654	0.942529
3655	0.916667
3656	0.913793
3657	0.968391
3658	0.902299
3659	0.968391
3660	0.945402
3661	0.95977
3662	1
3663	0.899425
3664	0.939655
3665	0.887931
3666	0.956897
3667	0.876437
3668	0.876437
3669	1
3670	0.87931
3671	0.784483
3672	0.896552
3673	0.948276
3674	0.925287
3675	0.91954
3676	0.810345
3677	0.890805
3678	0.887931
3679	0.942529
3680	0.948276
3681	0.979885
3682	0.95977
3683	0.948276
3684	0.974138
3685	0.922414
3686	0.916667
3687	0.942529
3688	0.87931
3689	0.942529
3690	0.844828
3691	0.853448
3692	0.954023
3693	0.908046
3694	0.956897
3695	0.95977
3696	0.971264
3697	0.95977
3698	0.83908
3699	0.991379
3700	0.91092
3701	0.968391
3702	0.928161
3703	0.91954
3704	0.965517
3705	0.982759
3706	0.988506
3707	0.718391
3708	0.908046
3709	0.968391
3710	0.965517
3711	0.931034
3712	0.962644
3713	0.974138
3714	0.887931
3715	0.864943
3716	0.905172
3717	0.977011
3718	0.954023
3719	0.916667
3720	0.902299
3721	0.887931
3722	0.95977
3723	0.701149
3724	0.982759
3725	0.902299
3726	0.95977
3727	0.945402
3728	0.821839
3729	0.954023
3730	0.951149
3731	0.954023
3732	0.962644
3733	0.942529
3734	0.977011
3735	0.810345
3736	0.933908
3737	0.948276
3738	0.908046
3739	0.948276
3740	0.818966
3741	0.95977
3742	0.887931
3743	0.821839
3744	0.91092
3745	0.913793
3746	0.91092
3747	0.836207
3748	0.968391
3749	0.939655
3750	0.87931
3751	0.945402
3752	0.905172
3753	0.965517
3754	0.982759
3755	0.887931
3756	0.882184
3757	0.810345
3758	0.942529
3759	0.928161
3760	0.801724
3761	0.965517
3762	0.962644
3763	0.87931
3764	0.916667
3765	0.893678
3766	0.896552
3767	0.689655
3768	0.95977
3769	0.936782
3770	0.945402
3771	0.856322
3772	0.856322
3773	0.997126
3774	0.908046
3775	0.827586
3776	0.916667
3777	0.951149
3778	0.856322
3779	0.965517
3780	0.916667
3781	0.91092
3782	0.83908
3783	0.942529
3784	0.853448
3785	0.95977
3786	0.534483
3787	0.982759
3788	1
3789	0.945402
3790	0.977011
3791	0.951149
3792	0.916667
3793	0.979885
3794	0.977011
3795	0.951149
3796	0.965517
3797	0.925287
3798	0.956897
3799	0.931034
3800	0.945402
3801	0.945402
3802	0.962644
3803	0.908046
3804	0.905172
3805	0.971264
3806	0.856322
3807	0.810345
3808	0.864943
3809	0.908046
3810	0.649425
3811	0.977011
3812	0.939655
3813	0.896552
3814	0.945402
3815	0.948276
3816	0.925287
3817	0.908046
3818	0.994253
3819	0.916667
3820	0.905172
3821	0.856322
3822	0.87931
3823	0.91954
3824	0.675287
3825	0.864943
3826	0.893678
3827	0.994253
3828	0.841954
3829	0.979885
3830	0.968391
3831	0.859195
3832	0.945402
3833	0.87931
3834	0.899425
3835	0.971264
3836	0.885057
3837	0.962644
3838	0.925287
3839	0.890805
3840	0.79023
3841	0.974138
3842	0.965517
3843	0.948276
3844	0.91954
3845	0.965517
3846	0.925287
3847	0.942529
3848	0.893678
3849	0.850575
3850	0.954023
3851	0.988506
3852	0.893678
3853	0.939655
3854	0.928161
3855	0.974138
3856	0.942529
3857	0.876437
3858	0.939655
3859	0.890805
3860	0.87931
3861	0.939655
3862	0.83908
3863	0.945402
3864	0.778736
3865	0.890805
3866	0.931034
3867	0.936782
3868	0.971264
3869	0.778736
3870	0.902299
3871	0.931034
3872	0.83046
3873	1
3874	0.908046
3875	0.939655
3876	0.939655
3877	0.95977
3878	0.836207
3879	0.623563
3880	0.885057
3881	0.758621
3882	0.948276
3883	0.885057
3884	0.735632
3885	0.948276
3886	0.956897
3887	0.885057
3888	0.954023
3889	0.876437
3890	0.847701
3891	0.801724
3892	0.95977
3893	0.936782
3894	0.893678
3895	0.859195
3896	0.818966
3897	0.908046
3898	0.985632
3899	0.566092
3900	0.948276
3901	0.971264
3902	0.810345
3903	0.95977
3904	0.79023
3905	0.908046
3906	1
3907	0.913793
3908	0.974138
3909	0.928161
3910	0.864943
3911	0.893678
3912	0.916667
3913	0.965517
3914	0.965517
3915	0.95977
3916	0.833333
3917	0.916667
3918	0.859195
3919	0.727011
3920	0.712644
3921	0.91092
3922	0.971264
3923	0.936782
3924	1
3925	0.913793
3926	0.853448
3927	0.988506
3928	0.635057
3929	0.867816
3930	0.844828
3931	0.887931
3932	0.945402
3933	0.856322
3934	0.867816
3935	0.965517
3936	0.887931
3937	0.936782
3938	0.936782
3939	0.931034
3940	0.982759
3941	0.962644
3942	0.931034
3943	0.841954
3944	0.962644
3945	0.931034
3946	0.933908
3947	0.87931
3948	0.893678
3949	0.793103
3950	0.95977
3951	0.931034
3952	0.887931
3953	0.942529
3954	0.850575
3955	0.913793
3956	0.933908
3957	0.942529
3958	0.942529
3959	0.925287
3960	0.951149
3961	0.939655
3962	0.95977
3963	0.922414
3964	0.795977
3965	0.95977
3966	0.982759
3967	0.793103
3968	0.956897
3969	0.968391
3970	0.899425
3971	0.908046
3972	0.936782
3973	0.905172
3974	0.936782
3975	0.939655
3976	0.79023
3977	0.985632
3978	0.755747
3979	0.890805
3980	0.91954
3981	0.977011
3982	0.87069
3983	0.942529
3984	0.936782
3985	0.902299
3986	0.724138
3987	0.896552
3988	0.896552
3989	0.83908
3990	0.87931
3991	0.899425
3992	0.913793
3993	0.971264
3994	0.905172
3995	0.936782
3996	0.939655
3997	0.850575
3998	0.974138
3999	0.982759
4000	0.735632
4001	0.956897
4002	0.887931
4003	0.833333
4004	0.761494
4005	0.91954
4006	0.985632
4007	0.91954
4008	0.936782
4009	0.977011
4010	0.896552
4011	0.758621
4012	0.942529
4013	0.925287
4014	0.79023
4015	0.948276
4016	0.91092
4017	0.824713
4018	0.942529
4019	0.850575
4020	1
4021	0.974138
4022	0.968391
4023	0.954023
4024	0.956897
4025	0.890805
4026	0.948276
4027	0.931034
4028	0.971264
4029	0.890805
4030	0.95977
4031	0.979885
4032	0.893678
4033	0.850575
4034	0.939655
4035	0.818966
4036	0.775862
4037	0.977011
4038	0.985632
4039	0.991379
4040	0.833333
4041	0.948276
4042	0.732759
4043	0.985632
4044	0.649425
4045	0.939655
4046	0.795977
4047	0.715517
4048	0.933908
4049	0.982759
4050	0.945402
4051	0.795977
4052	0.936782
4053	0.91092
4054	0.810345
4055	0.902299
4056	0.899425
4057	0.87069
4058	0.956897
4059	0.933908
4060	0.856322
4061	0.91954
4062	0.965517
4063	0.933908
4064	0.956897
4065	0.896552
4066	0.905172
4067	0.724138
4068	0.945402
4069	0.95977
4070	0.925287
4071	0.908046
4072	0.537356
4073	0.810345
4074	0.718391
4075	0.928161
4076	0.933908
4077	0.931034
4078	0.925287
4079	0.890805
4080	0.770115
4081	0.689655
4082	0.916667
4083	0.942529
4084	0.968391
4085	0.954023
4086	0.859195
4087	0.939655
4088	0.548851
4089	0.939655
4090	0.977011
4091	0.91954
4092	0.87069
4093	0.899425
4094	0.965517
4095	0.948276
4096	0.933908
4097	0.87069
4098	0.939655
4099	0.793103
4100	0.850575
4101	0.652299
4102	0.95977
4103	0.979885
4104	0.885057
4105	0.971264
4106	0.936782
4107	0.609195
4108	0.95977
4109	0.956897
4110	0.928161
4111	0.931034
4112	0.913793
4113	0.954023
4114	0.968391
4115	0.931034
4116	0.70977
4117	0.936782
4118	0.942529
4119	0.971264
4120	0.928161
4121	0.933908
4122	0.79023
4123	0.974138
4124	0.859195
4125	0.956897
4126	0.876437
4127	0.87931
4128	0.867816
4129	0.974138
4130	0.931034
4131	0.758621
4132	0.95977
4133	0.87931
4134	0.936782
4135	0.968391
4136	0.571839
4137	0.896552
4138	0.939655
4139	0.971264
4140	0.965517
4141	0.95977
4142	0.956897
4143	0.821839
4144	0.951149
4145	0.862069
4146	0.942529
4147	0.968391
4148	0.942529
4149	0.502874
4150	0.853448
4151	0.922414
4152	0.939655
4153	0.908046
4154	0.902299
4155	0.902299
4156	0.905172
4157	0.968391
4158	0.965517
4159	0.902299
4160	0.974138
4161	0.974138
4162	0.859195
4163	0.954023
4164	0.956897
4165	0.945402
4166	0.956897
4167	0.982759
4168	0.931034
4169	0.95977
4170	0.971264
4171	0.942529
4172	0.945402
4173	0.974138
4174	0.968391
4175	0.942529
4176	0.945402
4177	0.95977
4178	0.778736
4179	0.962644
4180	0.767241
4181	0.951149
4182	0.942529
4183	0.95977
4184	0.899425
4185	0.899425
4186	0.775862
4187	0.931034
4188	0.933908
4189	1
4190	0.844828
4191	0.936782
4192	0.945402
4193	0.916667
4194	0.928161
4195	0.902299
4196	0.761494
4197	0.899425
4198	0.948276
4199	0.787356
4200	0.971264
4201	0.876437
4202	0.988506
4203	0.968391
4204	0.956897
4205	0.942529
4206	0.982759
4207	0.916667
4208	1
4209	0.962644
4210	0.876437
4211	0.905172
4212	0.890805
4213	0.933908
4214	0.974138
4215	0.925287
4216	0.962644
4217	0.698276
4218	0.899425
4219	0.899425
4220	0.841954
4221	0.818966
4222	0.732759
4223	0.873563
4224	0.916667
4225	0.876437
4226	0.925287
4227	0.899425
4228	0.974138
4229	0.979885
4230	0.948276
4231	0.956897
4232	0.775862
4233	0.971264
4234	0.836207
4235	0.942529
4236	0.954023
4237	0.856322
4238	0.876437
4239	0.885057
4240	0.847701
4241	0.942529
4242	0.962644
4243	0.899425
4244	0.876437
4245	0.962644
4246	0.951149
4247	0.908046
4248	0.844828
4249	0.859195
4250	0.836207
4251	0.70977
4252	0.974138
4253	0.928161
4254	0.775862
4255	0.95977
4256	0.91954
4257	0.965517
4258	0.813218
4259	0.859195
4260	0.873563
4261	0.971264
4262	0.885057
4263	0.885057
4264	0.91954
4265	0.905172
4266	0.979885
4267	0.951149
4268	0.95977
4269	0.862069
4270	0.913793
4271	0.971264
4272	0.939655
4273	0.982759
4274	0.936782
4275	0.974138
4276	0.859195
4277	0.916667
4278	0.979885
4279	0.91954
4280	0.882184
4281	0.827586
4282	0.890805
4283	0.936782
4284	0.824713
4285	0.954023
4286	0.936782
4287	0.982759
4288	0.916667
4289	0.810345
4290	0.810345
4291	0.977011
4292	0.916667
4293	0.902299
4294	0.962644
4295	0.948276
4296	0.847701
4297	0.936782
4298	0.997126
4299	0.962644
4300	0.977011
4301	0.942529
4302	0.954023
4303	0.873563
4304	0.936782
4305	0.951149
4306	0.772989
4307	0.867816
4308	1
4309	0.968391
4310	0.850575
4311	0.896552
4312	0.956897
4313	0.681034
4314	0.965517
4315	0.948276
4316	0.951149
4317	0.942529
4318	0.936782
4319	0.885057
4320	0.931034
4321	0.971264
4322	0.948276
4323	0.965517
4324	0.913793
4325	0.933908
4326	0.908046
4327	0.899425
4328	0.942529
4329	0.864943
4330	0.813218
4331	0.896552
4332	0.965517
4333	0.801724
4334	0.87931
4335	0.795977
4336	0.951149
4337	1
4338	0.974138
4339	0.956897
4340	1
4341	0.87931
4342	0.965517
4343	0.948276
4344	0.905172
4345	0.971264
4346	0.862069
4347	0.876437
4348	0.95977
4349	0.727011
4350	0.893678
4351	0.974138
4352	0.784483
4353	0.962644
4354	0.95977
4355	0.885057
4356	0.885057
4357	0.867816
4358	0.862069
4359	0.985632
4360	0.928161
4361	0.804598
4362	0.962644
4363	0.95977
4364	0.91954
4365	0.956897
4366	0.954023
4367	0.603448
4368	0.784483
4369	0.933908
4370	0.91954
4371	0.925287
4372	0.95977
4373	0.836207
4374	0.899425
4375	0.931034
4376	0.913793
4377	0.945402
4378	1
4379	0.971264
4380	0.95977
4381	0.994253
4382	0.936782
4383	0.95977
4384	0.850575
4385	0.905172
4386	0.913793
4387	0.933908
4388	0.928161
4389	0.850575
4390	0.876437
4391	0.95977
4392	0.948276
4393	0.821839
4394	0.913793
4395	0.813218
4396	0.899425
4397	0.795977
4398	0.813218
4399	0.939655
4400	0.91954
4401	0.770115
4402	0.95977
4403	0.974138
4404	0.95977
4405	0.804598
4406	0.945402
4407	0.925287
4408	0.706897
4409	0.988506
4410	0.902299
4411	0.965517
4412	0.956897
4413	1
4414	0.945402
4415	0.971264
4416	0.971264
4417	0.994253
4418	0.939655
4419	0.956897
4420	0.962644
4421	0.95977
4422	0.979885
4423	0.962644
4424	0.951149
4425	0.968391
4426	0.928161
4427	0.945402
4428	0.965517
4429	0.942529
4430	0.945402
4431	0.962644
4432	0.91092
4433	0.735632
4434	0.793103
4435	0.902299
4436	0.971264
4437	0.977011
4438	0.931034
4439	0.893678
4440	0.954023
4441	0.931034
4442	0.652299
4443	0.890805
4444	0.890805
4445	0.939655
4446	0.942529
4447	0.933908
4448	0.678161
4449	0.931034
4450	0.939655
4451	0.945402
4452	0.784483
4453	0.908046
4454	0.942529
4455	0.778736
4456	0.864943
4457	0.867816
4458	0.971264
4459	0.974138
4460	0.695402
4461	0.864943
4462	0.87931
4463	0.859195
4464	0.913793
4465	0.804598
4466	0.931034
4467	0.787356
4468	0.718391
4469	0.962644
4470	0.974138
4471	0.899425
4472	0.971264
4473	0.956897
4474	0.951149
4475	0.95977
4476	0.890805
4477	0.850575
4478	0.965517
4479	0.925287
4480	0.971264
4481	0.979885
4482	0.856322
4483	0.945402
4484	0.876437
4485	0.936782
4486	0.965517
4487	0.75
4488	0.890805
4489	1
4490	0.948276
4491	0.982759
4492	0.778736
4493	0.977011
4494	0.951149
4495	0.965517
4496	0.925287
4497	0.847701
4498	0.801724
4499	0.844828
4500	0.928161
4501	0.991379
4502	0.956897
4503	0.890805
4504	0.908046
4505	0.663793
4506	0.91954
4507	0.79023
4508	0.982759
4509	0.954023
4510	0.931034
4511	0.962644
4512	0.945402
4513	0.893678
4514	0.614943
4515	0.95977
4516	0.727011
4517	0.945402
4518	0.95977
4519	0.951149
4520	0.95977
4521	0.942529
4522	0.925287
4523	0.968391
4524	0.945402
4525	0.979885
4526	0.962644
4527	0.902299
4528	0.965517
4529	0.925287
4530	0.816092
4531	0.965517
4532	0.985632
4533	0.867816
4534	0.816092
4535	0.965517
4536	0.827586
4537	0.933908
4538	0.942529
4539	0.813218
4540	0.87931
4541	0.956897
4542	0.810345
4543	0.867816
4544	0.945402
4545	0.988506
4546	0.807471
4547	0.91092
4548	0.908046
4549	0.887931
4550	0.968391
4551	0.859195
4552	0.899425
4553	0.91954
4554	0.933908
4555	0.979885
4556	0.908046
4557	0.698276
4558	0.931034
4559	0.770115
4560	0.95977
4561	0.856322
4562	0.882184
4563	0.936782
4564	0.887931
4565	0.850575
4566	0.939655
4567	0.698276
4568	0.962644
4569	0.974138
4570	0.956897
4571	0.729885
4572	0.646552
4573	0.948276
4574	0.977011
4575	0.712644
4576	0.954023
4577	0.954023
4578	0.859195
4579	0.925287
4580	0.91092
4581	0.902299
4582	0.95977
4583	0.968391
4584	0.836207
4585	0.95977
4586	0.890805
4587	0.896552
4588	0.908046
4589	0.933908
4590	0.982759
4591	0.948276
4592	0.95977
4593	0.913793
4594	0.893678
4595	0.965517
4596	0.841954
4597	0.87931
4598	0.764368
4599	0.954023
4600	0.954023
4601	0.813218
4602	0.965517
4603	0.948276
4604	0.974138
4605	0.899425
4606	0.951149
4607	0.899425
4608	0.951149
4609	0.948276
4610	0.821839
4611	0.948276
4612	0.974138
4613	0.925287
4614	0.971264
4615	0.931034
4616	0.965517
4617	0.951149
4618	0.922414
4619	0.902299
4620	0.95977
4621	0.962644
4622	0.824713
4623	0.956897
4624	0.729885
4625	0.916667
4626	0.968391
4627	0.968391
4628	0.936782
4629	0.936782
4630	0.974138
4631	0.922414
4632	0.908046
4633	0.91954
4634	0.939655
4635	0.893678
4636	0.862069
4637	0.905172
4638	0.902299
4639	0.962644
4640	0.974138
4641	0.962644
4642	1
4643	0.979885
4644	0.807471
4645	0.62931
4646	0.873563
4647	0.862069
4648	0.908046
4649	0.942529
4650	0.916667
4651	0.913793
4652	0.818966
4653	0.770115
4654	0.787356
4655	0.896552
4656	0.925287
4657	0.954023
4658	0.965517
4659	0.982759
4660	0.965517
4661	0.864943
4662	0.893678
4663	0.982759
4664	0.95977
4665	0.979885
4666	0.954023
4667	0.876437
4668	0.913793
4669	0.873563
4670	0.962644
4671	0.655172
4672	0.965517
4673	0.896552
4674	0.956897
4675	0.962644
4676	0.95977
4677	0.856322
4678	0.933908
4679	0.640805
4680	0.887931
4681	0.741379
4682	0.971264
4683	0.982759
4684	0.95977
4685	0.979885
4686	0.942529
4687	0.968391
4688	0.925287
4689	0.968391
4690	0.951149
4691	0.965517
4692	0.706897
4693	0.893678
4694	0.933908
4695	0.931034
4696	0.867816
4697	0.902299
4698	0.965517
4699	0.951149
4700	0.971264
4701	0.979885
4702	0.801724
4703	0.864943
4704	0.974138
4705	0.83908
4706	0.95977
4707	0.821839
4708	0.95977
4709	0.893678
4710	0.568966
4711	0.885057
4712	0.945402
4713	0.928161
4714	0.95977
4715	0.971264
4716	0.775862
4717	0.91954
4718	0.954023
4719	0.821839
4720	0.954023
4721	0.873563
4722	0.931034
4723	0.890805
4724	0.91954
4725	0.902299
4726	0.95977
4727	0.939655
4728	0.948276
4729	0.908046
4730	0.916667
4731	0.954023
4732	0.939655
4733	0.951149
4734	0.890805
4735	0.945402
4736	0.962644
4737	0.896552
4738	0.971264
4739	0.893678
4740	0.982759
4741	0.971264
4742	0.784483
4743	0.939655
4744	0.931034
4745	0.948276
4746	0.95977
4747	0.948276
4748	0.965517
4749	0.91954
4750	0.945402
4751	0.867816
4752	0.873563
4753	0.813218
4754	0.626437
4755	0.701149
4756	0.893678
4757	0.770115
4758	0.850575
4759	0.951149
4760	0.968391
4761	0.913793
4762	0.885057
4763	0.936782
4764	0.954023
4765	0.968391
4766	0.954023
4767	0.925287
4768	0.968391
4769	0.968391
4770	0.899425
4771	0.87931
4772	0.942529
4773	0.985632
4774	0.95977
4775	1
4776	0.925287
4777	0.974138
4778	0.87931
4779	0.672414
4780	0.890805
4781	0.890805
4782	0.977011
4783	0.971264
4784	0.936782
4785	0.882184
4786	0.985632
4787	0.836207
4788	0.971264
4789	0.933908
4790	0.979885
4791	0.899425
4792	0.913793
4793	0.922414
4794	0.948276
4795	0.951149
4796	0.968391
4797	0.867816
4798	0.862069
4799	0.974138
4800	0.945402
4801	0.925287
4802	0.977011
4803	0.933908
4804	0.939655
4805	0.948276
4806	0.942529
4807	0.899425
4808	0.979885
4809	0.971264
4810	0.844828
4811	0.844828
4812	0.942529
4813	0.971264
4814	0.896552
4815	0.867816
4816	0.890805
4817	0.931034
4818	0.597701
4819	0.942529
4820	0.890805
4821	0.971264
4822	0.948276
4823	0.916667
4824	0.885057
4825	0.807471
4826	0.951149
4827	0.922414
4828	0.91092
4829	0.971264
4830	0.942529
4831	0.767241
4832	0.882184
4833	0.675287
4834	0.818966
4835	0.896552
4836	0.798851
4837	0.91092
4838	0.951149
4839	0.922414
4840	0.876437
4841	0.977011
4842	0.844828
4843	0.87931
4844	0.939655
4845	0.91954
4846	0.954023
4847	0.893678
4848	0.971264
4849	0.939655
4850	0.936782
4851	0.948276
4852	0.821839
4853	0.856322
4854	0.931034
4855	0.931034
4856	0.827586
4857	0.890805
4858	0.939655
4859	0.844828
4860	0.899425
4861	0.95977
4862	0.887931
4863	0.931034
4864	0.908046
4865	0.896552
4866	0.979885
4867	0.977011
4868	0.979885
4869	0.833333
4870	0.931034
4871	0.936782
4872	0.896552
4873	0.853448
4874	0.977011
4875	0.951149
4876	0.945402
4877	0.951149
4878	0.787356
4879	0.856322
4880	0.893678
4881	0.928161
4882	0.954023
4883	0.807471
4884	0.824713
4885	0.933908
4886	0.936782
4887	0.692529
4888	0.936782
4889	0.807471
4890	0.902299
4891	0.942529
4892	0.887931
4893	0.905172
4894	0.821839
4895	0.87931
4896	0.931034
4897	0.974138
4898	0.795977
4899	0.905172
4900	0.689655
4901	0.925287
4902	0.948276
4903	0.936782
4904	0.928161
4905	0.882184
4906	0.936782
4907	0.928161
4908	0.735632
4909	0.948276
4910	0.933908
4911	0.982759
4912	0.649425
4913	0.936782
4914	0.841954
4915	0.873563
4916	0.942529
4917	0.965517
4918	0.867816
4919	0.867816
4920	0.931034
4921	0.818966
4922	0.95977
4923	0.91092
4924	0.945402
4925	0.781609
4926	0.876437
4927	0.971264
4928	0.977011
4929	0.896552
4930	0.916667
4931	0.979885
4932	0.962644
4933	0.945402
4934	0.925287
4935	0.95977
4936	0.91092
4937	0.882184
4938	0.977011
4939	0.962644
4940	0.859195
4941	0.971264
4942	0.853448
4943	0.977011
4944	0.862069
4945	0.787356
4946	0.988506
4947	0.698276
4948	0.939655
4949	0.704023
4950	0.979885
4951	0.956897
4952	0.948276
4953	0.635057
4954	0.95977
4955	0.936782
4956	0.95977
4957	0.91954
4958	0.95977
4959	0.95977
4960	0.942529
4961	0.965517
4962	0.974138
4963	0.942529
4964	0.982759
4965	0.974138
4966	0.816092
4967	0.804598
4968	0.939655
4969	0.925287
4970	0.971264
4971	1
4972	0.945402
4973	0.936782
4974	0.95977
4975	0.954023
4976	0.804598
4977	0.867816
4978	0.948276
4979	0.91092
4980	0.91954
4981	0.732759
4982	0.948276
4983	0.925287
4984	0.908046
4985	0.692529
4986	0.971264
4987	0.971264
4988	0.982759
4989	0.916667
4990	0.939655
4991	0.827586
4992	0.905172
4993	0.827586
4994	0.887931
4995	0.942529
4996	0.971264
4997	0.977011
4998	0.827586
4999	0.91954
5000	0.913793
5001	0.951149
5002	0.979885
5003	1
5004	0.979885
5005	0.985632
5006	0.856322
5007	0.936782
5008	0.945402
5009	0.95977
5010	0.528736
5011	0.882184
5012	0.905172
5013	0.649425
5014	0.968391
5015	0.586207
5016	0.873563
5017	0.962644
5018	0.91092
5019	0.83908
5020	0.767241
5021	0.902299
5022	0.971264
5023	0.936782
5024	0.885057
5025	0.965517
5026	0.956897
5027	0.939655
5028	0.795977
5029	0.954023
5030	0.859195
5031	0.931034
5032	0.954023
5033	0.945402
5034	0.942529
5035	0.810345
5036	0.864943
5037	0.896552
5038	0.95977
5039	0.985632
5040	0.942529
5041	0.764368
5042	0.936782
5043	0.988506
5044	0.933908
5045	0.856322
5046	0.962644
5047	0.95977
5048	0.971264
5049	0.968391
5050	0.965517
5051	0.905172
5052	0.890805
5053	0.965517
5054	0.945402
5055	0.899425
5056	0.936782
5057	0.968391
5058	0.948276
5059	0.882184
5060	0.827586
5061	0.942529
5062	0.810345
5063	0.890805
5064	0.962644
5065	0.87931
5066	0.971264
5067	0.87931
5068	0.850575
5069	0.890805
5070	0.939655
5071	0.787356
5072	0.83908
5073	0.873563
5074	0.862069
5075	0.974138
5076	0.793103
5077	0.956897
5078	0.850575
5079	0.956897
5080	0.908046
5081	0.951149
5082	0.887931
5083	0.928161
5084	0.936782
5085	0.931034
5086	0.954023
5087	0.899425
5088	0.916667
5089	0.689655
5090	0.988506
5091	0.885057
5092	0.931034
5093	0.922414
5094	0.942529
5095	0.876437
5096	0.798851
5097	0.893678
5098	0.965517
5099	0.543103
5100	0.704023
5101	0.873563
5102	0.755747
5103	0.807471
5104	0.931034
5105	0.887931
5106	0.939655
5107	0.931034
5108	0.83046
5109	0.922414
5110	0.954023
5111	0.66954
5112	0.956897
5113	0.977011
5114	0.772989
5115	0.974138
5116	0.962644
5117	0.775862
5118	0.83046
5119	0.942529
5120	0.841954
5121	0.612069
5122	0.905172
5123	0.87931
5124	0.893678
5125	0.948276
5126	0.939655
5127	0.954023
5128	0.87931
5129	0.91954
5130	0.95977
5131	0.965517
5132	0.95977
5133	0.922414
5134	0.908046
5135	0.95977
5136	0.902299
5137	0.956897
5138	0.95977
5139	0.979885
5140	0.928161
5141	0.873563
5142	0.933908
5143	0.87069
5144	0.824713
5145	0.962644
5146	0.962644
5147	0.864943
5148	0.988506
5149	0.965517
5150	0.867816
5151	0.991379
5152	0.841954
5153	0.755747
5154	0.931034
5155	0.896552
5156	0.945402
5157	0.95977
5158	0.939655
5159	0.977011
5160	0.936782
5161	0.79023
5162	0.954023
5163	0.91092
5164	0.905172
5165	0.813218
5166	0.962644
5167	0.862069
5168	0.79023
5169	0.928161
5170	0.962644
5171	0.95977
5172	0.882184
5173	0.982759
5174	0.985632
5175	0.942529
5176	0.818966
5177	0.977011
5178	0.971264
5179	0.948276
5180	0.824713
5181	0.867816
5182	0.954023
5183	0.962644
5184	0.936782
5185	0.747126
5186	0.873563
5187	0.873563
5188	0.95977
5189	0.945402
5190	0.91092
5191	0.962644
5192	0.893678
5193	0.965517
5194	0.885057
5195	0.942529
5196	0.965517
5197	0.91954
5198	0.775862
5199	0.663793
5200	0.902299
5201	0.936782
5202	0.977011
5203	0.979885
5204	0.951149
5205	0.738506
5206	0.95977
5207	0.956897
5208	0.931034
5209	0.818966
5210	0.66954
5211	0.956897
5212	0.864943
5213	0.936782
5214	0.887931
5215	0.893678
5216	0.962644
5217	0.873563
5218	0.859195
5219	0.908046
5220	0.968391
5221	0.922414
5222	0.962644
5223	0.951149
5224	0.902299
5225	0.787356
5226	0.956897
5227	0.948276
5228	0.951149
5229	0.951149
5230	0.931034
5231	0.936782
5232	0.939655
5233	0.939655
5234	0.833333
5235	0.890805
5236	0.793103
5237	0.905172
5238	0.87931
5239	0.925287
5240	0.948276
5241	0.95977
5242	0.942529
5243	0.954023
5244	0.827586
5245	0.893678
5246	0.91092
5247	0.795977
5248	0.583333
5249	0.962644
5250	0.948276
5251	0.908046
5252	0.956897
5253	0.775862
5254	0.945402
5255	0.859195
5256	0.942529
5257	0.807471
5258	0.807471
5259	0.784483
5260	0.778736
5261	0.91092
5262	0.91092
5263	0.95977
5264	0.936782
5265	0.948276
5266	0.948276
5267	0.939655
5268	0.827586
5269	0.905172
5270	0.954023
5271	0.971264
5272	0.994253
5273	0.899425
5274	0.948276
5275	0.942529
5276	0.928161
5277	0.951149
5278	0.925287
5279	1
5280	0.867816
5281	0.821839
5282	0.729885
5283	0.887931
5284	0.965517
5285	0.95977
5286	0.965517
5287	0.850575
5288	0.856322
5289	0.882184
5290	0.974138
5291	0.882184
5292	0.931034
5293	0.974138
5294	0.902299
5295	0.951149
5296	0.948276
5297	0.922414
5298	0.899425
5299	0.925287
5300	0.948276
5301	0.974138
5302	0.956897
5303	0.655172
5304	0.925287
5305	0.91954
5306	0.899425
5307	0.954023
5308	0.856322
5309	0.896552
5310	0.856322
5311	0.882184
5312	0.887931
5313	0.951149
5314	0.982759
5315	0.712644
5316	0.853448
5317	0.939655
5318	0.859195
5319	0.956897
5320	0.928161
5321	0.982759
5322	0.893678
5323	0.965517
5324	0.853448
5325	0.965517
5326	0.91954
5327	0.928161
5328	0.965517
5329	0.956897
5330	0.913793
5331	0.962644
5332	0.798851
5333	0.913793
5334	0.968391
5335	0.933908
5336	0.931034
5337	0.968391
5338	0.91092
5339	0.862069
5340	0.954023
5341	0.87069
5342	0.951149
5343	0.841954
5344	0.856322
5345	0.836207
5346	0.841954
5347	0.876437
5348	0.637931
5349	0.931034
5350	0.827586
5351	0.936782
5352	0.956897
5353	0.968391
5354	0.922414
5355	0.971264
5356	0.962644
5357	0.977011
5358	0.83046
5359	0.956897
5360	0.977011
5361	0.936782
5362	0.813218
5363	0.810345
5364	0.893678
5365	0.801724
5366	0.939655
5367	0.862069
5368	0.896552
5369	0.902299
5370	0.862069
5371	0.95977
5372	0.95977
5373	0.873563
5374	0.965517
5375	0.775862
5376	0.965517
5377	0.962644
5378	0.859195
5379	0.853448
5380	0.928161
5381	0.971264
5382	0.859195
5383	0.853448
5384	0.931034
5385	0.905172
5386	0.962644
5387	0.864943
5388	0.847701
5389	0.945402
5390	0.70977
5391	0.985632
5392	0.833333
5393	0.701149
