name	term	lev	seq	value
"GTPase activator activity"	GO:0005096;GO:0008047	2	aten_0.1.m1.5799.m1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0004672;GO:0016301;GO:0016773;GO:0016772	2	aten_0.1.m1.8857.m1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0004672;GO:0016301;GO:0016773;GO:0016772	2	aten_0.1.m1.24689.m1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0004672;GO:0016301;GO:0016773;GO:0016772	2	aten_0.1.m1.3459.m1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0004672;GO:0016301;GO:0016773;GO:0016772	2	aten_0.1.m1.28807.m1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0004672;GO:0016301;GO:0016773;GO:0016772	2	aten_0.1.m1.24688.m1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0004672;GO:0016301;GO:0016773;GO:0016772	2	aten_0.1.m1.8151.m1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0004672;GO:0016301;GO:0016773;GO:0016772	2	aten_0.1.m1.1268.m1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0004672;GO:0016301;GO:0016773;GO:0016772	2	aten_0.1.m1.21277.m1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0004672;GO:0016301;GO:0016773;GO:0016772	2	aten_0.1.m1.28778.m1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0004672;GO:0016301;GO:0016773;GO:0016772	2	aten_0.1.m1.35526.m1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0004672;GO:0016301;GO:0016773;GO:0016772	2	aten_0.1.m1.22867.m1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0004672;GO:0016301;GO:0016773;GO:0016772	2	aten_0.1.m1.7215.m1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0004672;GO:0016301;GO:0016773;GO:0016772	2	aten_0.1.m1.24696.m1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0004672;GO:0016301;GO:0016773;GO:0016772	2	aten_0.1.m1.35853.m1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0004672;GO:0016301;GO:0016773;GO:0016772	2	aten_0.1.m1.3140.m1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0004672;GO:0016301;GO:0016773;GO:0016772	2	aten_0.1.m1.10349.m1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0004672;GO:0016301;GO:0016773;GO:0016772	2	aten_0.1.m1.24720.m1	-0.023674168
"transferase activity, transferring phosphorus-containing groups"	GO:0004672;GO:0016301;GO:0016773;GO:0016772	2	aten_0.1.m1.35404.m1	-0.115636566
"transferase activity, transferring phosphorus-containing groups"	GO:0004672;GO:0016301;GO:0016773;GO:0016772	2	aten_0.1.m1.24683.m1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0004672;GO:0016301;GO:0016773;GO:0016772	2	aten_0.1.m1.3628.m1	2.083206992
"transferase activity, transferring phosphorus-containing groups"	GO:0004672;GO:0016301;GO:0016773;GO:0016772	2	aten_0.1.m1.36674.m1	0.363870772
"transferase activity, transferring phosphorus-containing groups"	GO:0004672;GO:0016301;GO:0016773;GO:0016772	2	aten_0.1.m1.15569.m1	0.070272682
"transferase activity, transferring phosphorus-containing groups"	GO:0004672;GO:0016301;GO:0016773;GO:0016772	2	aten_0.1.m1.12832.m1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0004672;GO:0016301;GO:0016773;GO:0016772	2	aten_0.1.m1.6373.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.8857.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.24872.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.2436.m1	-0.010309662
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.6469.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.24689.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.28581.m1	0.177961615
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.3459.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.5645.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.30132.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.17765.m1	0.02594734
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.28807.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.17752.m1	0.02594734
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.24688.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.5024.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.8151.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.28934.m1	0.053048727
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.1268.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.6464.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.16268.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.28579.m1	0.177961615
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.21277.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.7877.m1	0.048015919
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.21070.m1	0.037870814
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.3440.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.34762.m1	0.078817065
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.13577.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.34860.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.15151.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.28778.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.35526.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.22867.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.16895.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.7215.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.24696.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.7195.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.35853.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.3140.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.8452.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.28558.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.32765.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.632.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.19696.m1	0.30199703
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.10349.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.31432.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.3960.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.24720.m1	-0.023674168
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.9278.m1	-0.036018298
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.35404.m1	-0.115636566
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.24683.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.36631.m1	0
"catalytic activity, acting on a protein"	GO:0140096	2	aten_0.1.m1.3628.m1	2.083206992
"transferase activity, transferring hexosyl groups"	GO:0016758	3	aten_0.1.m1.357.m1	-0.068066105
"transferase activity, transferring hexosyl groups"	GO:0016758	3	aten_0.1.m1.30354.m1	0.392059194
"transferase activity, transferring hexosyl groups"	GO:0016758	3	aten_0.1.m1.30347.m1	0.163412455
"transferase activity, transferring hexosyl groups"	GO:0016758	3	aten_0.1.m1.5867.m1	-0.07155023
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.22547.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.1362.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.26033.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.26338.m1	0.223716009
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.5342.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.29917.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.24431.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.12009.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.10101.m1	0.048805792
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.20666.m1	0.07155023
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.12340.m1	0.202122756
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.32962.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.22545.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.33095.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.31139.m1	0.036160308
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.35201.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.18886.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.14776.m1	0.062343945
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.7269.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.15087.m1	0.089840922
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.16709.m1	0.027474616
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.15784.m1	0.101663651
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.4314.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.27545.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.28894.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.31138.m1	0.036160308
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.38290.m1	0.129373193
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.28592.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.4312.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.34330.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.6374.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.14160.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.25204.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.8859.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.12001.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.2171.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.11102.m1	0.170216217
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.25818.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.24256.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.4195.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.22484.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.3955.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.2871.m1	0.010493163
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.16830.m1	0.3857538
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.33110.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.15276.m1	0.202732304
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.30203.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.14962.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.13235.m1	0.049067047
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.18469.m1	0.242753595
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.22467.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.1003.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.34955.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.14660.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.37543.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.22874.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.2169.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.27378.m1	-5.55E-17
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.8946.m1	-0.000978447
"UDP-glycosyltransferase activity"	GO:0003980;GO:0035251;GO:0008194;GO:0046527	3	aten_0.1.m1.30354.m1	0.392059194
"UDP-glycosyltransferase activity"	GO:0003980;GO:0035251;GO:0008194;GO:0046527	3	aten_0.1.m1.30347.m1	0.163412455
"ion binding"	GO:0043167	2	aten_0.1.m1.29654.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.24974.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.22547.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.16220.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.26093.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.29917.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.29522.m1	0.173083904
"ion binding"	GO:0043167	2	aten_0.1.m1.24046.m1	0.032269261
"ion binding"	GO:0043167	2	aten_0.1.m1.36640.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.5028.m1	0.244284963
"ion binding"	GO:0043167	2	aten_0.1.m1.30349.m1	0.392059194
"ion binding"	GO:0043167	2	aten_0.1.m1.32962.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.16196.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.7909.m1	0.24260453
"ion binding"	GO:0043167	2	aten_0.1.m1.36337.m1	0.100615815
"ion binding"	GO:0043167	2	aten_0.1.m1.21000.m1	0.40659765
"ion binding"	GO:0043167	2	aten_0.1.m1.19373.m1	0.755728152
"ion binding"	GO:0043167	2	aten_0.1.m1.7269.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.22581.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.3472.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.21309.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.27545.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.28894.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.4312.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.3732.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.36338.m1	0.100615815
"ion binding"	GO:0043167	2	aten_0.1.m1.7200.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.30321.m1	-0.288657483
"ion binding"	GO:0043167	2	aten_0.1.m1.2171.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.16223.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.7119.m1	0.425786892
"ion binding"	GO:0043167	2	aten_0.1.m1.2255.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.24256.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.4195.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.16215.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.30203.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.28953.m1	0.461171372
"ion binding"	GO:0043167	2	aten_0.1.m1.22585.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.24774.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.3641.m1	0.114978923
"ion binding"	GO:0043167	2	aten_0.1.m1.13929.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.27989.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.37543.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.30847.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.22874.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.4855.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.2169.m1	0
"ion binding"	GO:0043167	2	aten_0.1.m1.18366.m1	2.083206992
"ion binding"	GO:0043167	2	aten_0.1.m1.13252.m1	0
"carboxylic ester hydrolase activity"	GO:0052689	4	aten_0.1.m1.4482.m1	0.001278719
"carboxylic ester hydrolase activity"	GO:0052689	4	aten_0.1.m1.36804.m1	0
"intracellular calcium activated chloride channel activity"	GO:0005229;GO:0022839;GO:0061778	6	aten_0.1.m1.9224.m1	0.045278678
"intracellular calcium activated chloride channel activity"	GO:0005229;GO:0022839;GO:0061778	6	aten_0.1.m1.19011.m1	0
"serine-type endopeptidase inhibitor activity"	GO:0004867	2	aten_0.1.m1.18509.m1	0
"serine-type endopeptidase inhibitor activity"	GO:0004867	2	aten_0.1.m1.12760.m1	0.005437712
"molecular function regulator"	GO:0030234;GO:0098772	2	aten_0.1.m1.3932.m1	0
"molecular function regulator"	GO:0030234;GO:0098772	2	aten_0.1.m1.6159.m1	0
"molecular function regulator"	GO:0030234;GO:0098772	2	aten_0.1.m1.18509.m1	0
"molecular function regulator"	GO:0030234;GO:0098772	2	aten_0.1.m1.10742.m1	0
"molecular function regulator"	GO:0030234;GO:0098772	2	aten_0.1.m1.15672.m1	0.020410997
"molecular function regulator"	GO:0030234;GO:0098772	2	aten_0.1.m1.15800.m1	5.55E-17
"molecular function regulator"	GO:0030234;GO:0098772	2	aten_0.1.m1.9161.m1	0
"molecular function regulator"	GO:0030234;GO:0098772	2	aten_0.1.m1.24298.m1	0
"molecular function regulator"	GO:0030234;GO:0098772	2	aten_0.1.m1.14930.m1	0.04480393
"molecular function regulator"	GO:0030234;GO:0098772	2	aten_0.1.m1.12760.m1	0.005437712
"molecular function regulator"	GO:0030234;GO:0098772	2	aten_0.1.m1.4543.m1	0
"molecular function regulator"	GO:0030234;GO:0098772	2	aten_0.1.m1.5799.m1	0
"molecular function regulator"	GO:0030234;GO:0098772	2	aten_0.1.m1.8486.m1	0
"inorganic cation transmembrane transporter activity"	GO:0005261;GO:0022890;GO:0008324	3	aten_0.1.m1.10100.m1	0.048805792
"inorganic cation transmembrane transporter activity"	GO:0005261;GO:0022890;GO:0008324	3	aten_0.1.m1.1674.m1	-0.024827103
"inorganic cation transmembrane transporter activity"	GO:0005261;GO:0022890;GO:0008324	3	aten_0.1.m1.22508.m1	0
"inorganic cation transmembrane transporter activity"	GO:0005261;GO:0022890;GO:0008324	3	aten_0.1.m1.13368.m1	0
"inorganic cation transmembrane transporter activity"	GO:0005261;GO:0022890;GO:0008324	3	aten_0.1.m1.11169.m1	0
"inorganic cation transmembrane transporter activity"	GO:0005261;GO:0022890;GO:0008324	3	aten_0.1.m1.15280.m1	-0.021247911
"inorganic cation transmembrane transporter activity"	GO:0005261;GO:0022890;GO:0008324	3	aten_0.1.m1.6157.m1	0
"protein disulfide isomerase activity"	GO:0003756;GO:0016864	2	aten_0.1.m1.3440.m1	0
"protein disulfide isomerase activity"	GO:0003756;GO:0016864	2	aten_0.1.m1.34860.m1	0
"phosphatase activity"	GO:0016791	5	aten_0.1.m1.5645.m1	0
"phosphatase activity"	GO:0016791	5	aten_0.1.m1.12764.m1	0.005437712
"phosphatase activity"	GO:0016791	5	aten_0.1.m1.21070.m1	0.037870814
"RNA binding"	GO:0003723	2	aten_0.1.m1.1362.m1	0
"RNA binding"	GO:0003723	2	aten_0.1.m1.5342.m1	0
"RNA binding"	GO:0003723	2	aten_0.1.m1.24431.m1	0
"RNA binding"	GO:0003723	2	aten_0.1.m1.31139.m1	0.036160308
"RNA binding"	GO:0003723	2	aten_0.1.m1.35201.m1	0
"RNA binding"	GO:0003723	2	aten_0.1.m1.14776.m1	0.062343945
"RNA binding"	GO:0003723	2	aten_0.1.m1.15087.m1	0.089840922
"RNA binding"	GO:0003723	2	aten_0.1.m1.15784.m1	0.101663651
"RNA binding"	GO:0003723	2	aten_0.1.m1.4314.m1	0
"RNA binding"	GO:0003723	2	aten_0.1.m1.31138.m1	0.036160308
"RNA binding"	GO:0003723	2	aten_0.1.m1.14160.m1	0
"RNA binding"	GO:0003723	2	aten_0.1.m1.25204.m1	0
"RNA binding"	GO:0003723	2	aten_0.1.m1.11102.m1	0.170216217
"RNA binding"	GO:0003723	2	aten_0.1.m1.25818.m1	0
"RNA binding"	GO:0003723	2	aten_0.1.m1.15276.m1	0.202732304
"RNA binding"	GO:0003723	2	aten_0.1.m1.13235.m1	0.049067047
"RNA binding"	GO:0003723	2	aten_0.1.m1.18469.m1	0.242753595
"RNA binding"	GO:0003723	2	aten_0.1.m1.34955.m1	0
"enzyme inhibitor activity"	GO:0004857	2	aten_0.1.m1.3932.m1	0
"enzyme inhibitor activity"	GO:0004857	2	aten_0.1.m1.18509.m1	0
"enzyme inhibitor activity"	GO:0004857	2	aten_0.1.m1.10742.m1	0
"enzyme inhibitor activity"	GO:0004857	2	aten_0.1.m1.15672.m1	0.020410997
"enzyme inhibitor activity"	GO:0004857	2	aten_0.1.m1.14930.m1	0.04480393
"enzyme inhibitor activity"	GO:0004857	2	aten_0.1.m1.12760.m1	0.005437712
"protein serine/threonine kinase activity"	GO:0004674	3	aten_0.1.m1.24689.m1	0
"protein serine/threonine kinase activity"	GO:0004674	3	aten_0.1.m1.24688.m1	0
"protein serine/threonine kinase activity"	GO:0004674	3	aten_0.1.m1.21277.m1	0
"protein serine/threonine kinase activity"	GO:0004674	3	aten_0.1.m1.22867.m1	0
"protein serine/threonine kinase activity"	GO:0004674	3	aten_0.1.m1.7215.m1	0
"protein serine/threonine kinase activity"	GO:0004674	3	aten_0.1.m1.24696.m1	0
"protein serine/threonine kinase activity"	GO:0004674	3	aten_0.1.m1.35853.m1	0
"protein serine/threonine kinase activity"	GO:0004674	3	aten_0.1.m1.3140.m1	0
"protein serine/threonine kinase activity"	GO:0004674	3	aten_0.1.m1.10349.m1	0
"protein serine/threonine kinase activity"	GO:0004674	3	aten_0.1.m1.24720.m1	-0.023674168
"protein serine/threonine kinase activity"	GO:0004674	3	aten_0.1.m1.24683.m1	0
"endopeptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135;GO:0061134	3	aten_0.1.m1.3932.m1	0
"endopeptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135;GO:0061134	3	aten_0.1.m1.18509.m1	0
"endopeptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135;GO:0061134	3	aten_0.1.m1.15672.m1	0.020410997
"endopeptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135;GO:0061134	3	aten_0.1.m1.12760.m1	0.005437712
"structural molecule activity"	GO:0005198	1	aten_0.1.m1.1704.m1	0
"structural molecule activity"	GO:0005198	1	aten_0.1.m1.32767.m1	0
"structural molecule activity"	GO:0005198	1	aten_0.1.m1.36638.m1	0
"structural molecule activity"	GO:0005198	1	aten_0.1.m1.7936.m1	0.04138262
"structural molecule activity"	GO:0005198	1	aten_0.1.m1.7908.m1	0.24260453
"structural molecule activity"	GO:0005198	1	aten_0.1.m1.14748.m1	0
"structural molecule activity"	GO:0005198	1	aten_0.1.m1.5053.m1	0.328389991
"structural molecule activity"	GO:0005198	1	aten_0.1.m1.18869.m1	0
"structural molecule activity"	GO:0005198	1	aten_0.1.m1.5480.m1	0.103642664
"structural molecule activity"	GO:0005198	1	aten_0.1.m1.13483.m1	0
"structural molecule activity"	GO:0005198	1	aten_0.1.m1.5529.m1	0.02819968
"structural molecule activity"	GO:0005198	1	aten_0.1.m1.2096.m1	0
"structural molecule activity"	GO:0005198	1	aten_0.1.m1.7726.m1	0.040021546
"structural molecule activity"	GO:0005198	1	aten_0.1.m1.32190.m1	0
"structural molecule activity"	GO:0005198	1	aten_0.1.m1.3378.m1	0
"structural molecule activity"	GO:0005198	1	aten_0.1.m1.8855.m1	0
"structural molecule activity"	GO:0005198	1	aten_0.1.m1.2540.m1	0
"structural molecule activity"	GO:0005198	1	aten_0.1.m1.29385.m1	0
"structural molecule activity"	GO:0005198	1	aten_0.1.m1.29350.m1	0
"structural molecule activity"	GO:0005198	1	aten_0.1.m1.29356.m1	0.126879538
"metallopeptidase activity"	GO:0004222;GO:0008237	4	aten_0.1.m1.6469.m1	0
"metallopeptidase activity"	GO:0004222;GO:0008237	4	aten_0.1.m1.5024.m1	0
"metallopeptidase activity"	GO:0004222;GO:0008237	4	aten_0.1.m1.16895.m1	0
"metallopeptidase activity"	GO:0004222;GO:0008237	4	aten_0.1.m1.9278.m1	-0.036018298
"bubble DNA binding"	GO:0000405;GO:0000217	2	aten_0.1.m1.16830.m1	0.3857538
"bubble DNA binding"	GO:0000405;GO:0000217	2	aten_0.1.m1.33110.m1	0
"protein tyrosine phosphatase activity"	GO:0004725;GO:0004721	5	aten_0.1.m1.5645.m1	0
"protein tyrosine phosphatase activity"	GO:0004725;GO:0004721	5	aten_0.1.m1.21070.m1	0.037870814
"signaling receptor binding"	GO:0005102	2	aten_0.1.m1.13159.m1	0
"signaling receptor binding"	GO:0005102	2	aten_0.1.m1.36629.m1	0
"signaling receptor binding"	GO:0005102	2	aten_0.1.m1.12604.m1	-0.005848016
"signaling receptor binding"	GO:0005102	2	aten_0.1.m1.24142.m1	0.508584128
"signaling receptor binding"	GO:0005102	2	aten_0.1.m1.25817.m1	0
"signaling receptor binding"	GO:0005102	2	aten_0.1.m1.37917.m1	0
"signaling receptor binding"	GO:0005102	2	aten_0.1.m1.6153.m1	0.076828954
"signaling receptor binding"	GO:0005102	2	aten_0.1.m1.20041.m1	0
"signaling receptor binding"	GO:0005102	2	aten_0.1.m1.5912.m1	0
"signaling receptor binding"	GO:0005102	2	aten_0.1.m1.27227.m1	0
"signaling receptor binding"	GO:0005102	2	aten_0.1.m1.8486.m1	0
"isomerase activity"	GO:0016853;GO:0016860	2	aten_0.1.m1.38298.m1	0
"isomerase activity"	GO:0016853;GO:0016860	2	aten_0.1.m1.3440.m1	0
"isomerase activity"	GO:0016853;GO:0016860	2	aten_0.1.m1.34860.m1	0
"isomerase activity"	GO:0016853;GO:0016860	2	aten_0.1.m1.20757.m1	0
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	3	aten_0.1.m1.14924.m1	0.04480393
