name	term	lev	seq	value
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.1783.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.19546.m1	7
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.18886.m1	19
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.30432.m1	-7
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.26242.m1	5
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.23026.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.8075.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.14322.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.16859.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.14776.m1	14
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.12035.m1	14
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.33134.m1	-12
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.26949.m1	3
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.7395.m1	-6
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.24194.m1	5
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.21637.m1	2
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.21360.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.4830.m1	-8
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.3289.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.7269.m1	7
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.15087.m1	6
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.30470.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.5090.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.1028.m1	-4
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.16709.m1	-19
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.7800.m1	9
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.8720.m1	1
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.15784.m1	-18
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.33417.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.12901.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.16855.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.26251.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.31421.m1	-1
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.24499.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.8059.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.15037.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.24329.m1	-5
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.18719.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.2827.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.31332.m1	-1
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.30527.m1	-15
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.5622.m1	-11
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.23013.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.1647.m1	2
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.27545.m1	-11
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.31154.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.1114.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.1386.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.28894.m1	11
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.31138.m1	-11
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.17893.m1	-4
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.8453.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.29893.m1	3
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.4914.m1	-5
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.33802.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.24242.m1	2
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.2015.m1	7
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.32557.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.21250.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.30112.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.4312.m1	17
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.9889.m1	-7
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.28846.m1	14
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.29023.m1	-7
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.26594.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.6227.m1	6
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.24772.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.11067.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.3034.m1	-14
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.14112.m1	-1
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.29294.m1	-2
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.26552.m1	-12
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.6374.m1	38
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.1737.m1	5
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.24853.m1	4
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.9898.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.14160.m1	-23
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.32908.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.12879.m1	-3
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.9298.m1	-3
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.25204.m1	25
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.29531.m1	-2
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.30079.m1	4
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.8859.m1	-4
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.24306.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.13539.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.8721.m1	-9
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.32298.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.24492.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.10673.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.2171.m1	-11
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.3228.m1	7
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.26974.m1	-16
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.18697.m1	2
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.7399.m1	1
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.3523.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.18824.m1	2
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.21934.m1	10
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.12026.m1	8
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.18352.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.16037.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.2802.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.5526.m1	6
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.2428.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.12758.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.21146.m1	-8
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.6551.m1	-1
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.17979.m1	4
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.20624.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.24256.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.2244.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.15197.m1	14
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.11487.m1	-14
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.22149.m1	2
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.5459.m1	-7
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.29924.m1	-7
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.2841.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.10341.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.4195.m1	24
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.22484.m1	24
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.22763.m1	-2
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.14991.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.15461.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.25899.m1	-12
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.31073.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.11110.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.3394.m1	-9
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.21114.m1	2
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.3173.m1	-1
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.2187.m1	-12
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.27497.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.24678.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.27050.m1	-13
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.2678.m1	9
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.15118.m1	3
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.2262.m1	7
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.19135.m1	-2
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.29004.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.21101.m1	-1
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.13997.m1	-18
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.2871.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.27790.m1	5
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.3046.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.34088.m1	2
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.22012.m1	-5
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.1116.m1	12
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.8948.m1	-1
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.20220.m1	2
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.22301.m1	10
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.12.m1	-15
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.20842.m1	2
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.9694.m1	-10
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.26556.m1	2
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.16830.m1	-17
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.8062.m1	-8
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.16700.m1	10
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.33110.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.7184.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.15276.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.30203.m1	-4
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.8318.m1	-9
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.1784.m1	5
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.9316.m1	-7
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.26560.m1	-12
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.14291.m1	18
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.68.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.27858.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.2790.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.19811.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.26579.m1	5
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.1983.m1	-4
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.7454.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.21529.m1	-10
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.13235.m1	-23
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.32210.m1	9
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.3033.m1	-9
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.18630.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.7350.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.20307.m1	5
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.9888.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.4772.m1	-1
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.19861.m1	1
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.684.m1	-3
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.3935.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.8909.m1	-1
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.21584.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.16017.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.5512.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.7291.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.20832.m1	-3
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.5927.m1	-1
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.9141.m1	2
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.2757.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.20470.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.31734.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.14287.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.26969.m1	-8
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.22467.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.476.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.18643.m1	8
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.30465.m1	10
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.9925.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.10664.m1	-1
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.27797.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.13254.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.382.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.8243.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.29326.m1	6
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.1137.m1	12
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.1003.m1	14
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.24621.m1	7
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.22227.m1	12
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.2759.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.15792.m1	6
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.15947.m1	4
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.9383.m1	-3
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.13335.m1	-5
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.13261.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.32260.m1	4
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.1042.m1	-4
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.15429.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.11966.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.1025.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.16251.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.24353.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.19146.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.11649.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.372.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.4386.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.19244.m1	-2
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.21438.m1	5
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.33503.m1	-3
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.18608.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.16869.m1	-2
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.29986.m1	-1
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.19210.m1	1
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.23982.m1	-5
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.1047.m1	15
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.4539.m1	-1
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.10188.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.25435.m1	7
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.18841.m1	2
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.22874.m1	4
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.9990.m1	-1
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.6191.m1	5
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.32554.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.15058.m1	-2
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.8585.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.18017.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.14366.m1	6
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.2243.m1	17
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.6081.m1	5
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.18748.m1	16
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.237.m1	2
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.31218.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.20132.m1	9
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.22938.m1	3
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.19141.m1	-10
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.20801.m1	-9
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.15340.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.7453.m1	13
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.8776.m1	8
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.18651.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.21201.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.8091.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.25389.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.2986.m1	-3
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.15081.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.16922.m1	-3
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.10747.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.19133.m1	1
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.7944.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.19118.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.1510.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.24549.m1	-8
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.5347.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.21486.m1	0
"organic cyclic compound binding"	GO:0097159;GO:1901363	2	aten_0.1.m1.8946.m1	-15
"voltage-gated calcium channel activity"	GO:0005245	2	aten_0.1.m1.19863.m1	0
"voltage-gated calcium channel activity"	GO:0005245	2	aten_0.1.m1.15385.m1	-8
"voltage-gated calcium channel activity"	GO:0005245	2	aten_0.1.m1.28083.m1	-1
"voltage-gated calcium channel activity"	GO:0005245	2	aten_0.1.m1.10453.m1	-1
"voltage-gated calcium channel activity"	GO:0005245	2	aten_0.1.m1.6844.m1	-3
"voltage-gated calcium channel activity"	GO:0005245	2	aten_0.1.m1.9807.m1	9
"voltage-gated calcium channel activity"	GO:0005245	2	aten_0.1.m1.13368.m1	25
"voltage-gated calcium channel activity"	GO:0005245	2	aten_0.1.m1.15272.m1	-11
"voltage-gated calcium channel activity"	GO:0005245	2	aten_0.1.m1.15383.m1	0
"voltage-gated calcium channel activity"	GO:0005245	2	aten_0.1.m1.15280.m1	-12
"voltage-gated calcium channel activity"	GO:0005245	2	aten_0.1.m1.9812.m1	-9
"voltage-gated calcium channel activity"	GO:0005245	2	aten_0.1.m1.15382.m1	-7
"neuromedin U receptor activity"	GO:0001607	2	aten_0.1.m1.21955.m1	0
"neuromedin U receptor activity"	GO:0001607	2	aten_0.1.m1.5882.m1	3
"neuromedin U receptor activity"	GO:0001607	2	aten_0.1.m1.3297.m1	10
"triglyceride lipase activity"	GO:0004806	2	aten_0.1.m1.14014.m1	4
"triglyceride lipase activity"	GO:0004806	2	aten_0.1.m1.6558.m1	-10
"triglyceride lipase activity"	GO:0004806	2	aten_0.1.m1.6555.m1	11
"triglyceride lipase activity"	GO:0004806	2	aten_0.1.m1.14018.m1	0
