name	term	lev	seq	value
"mitochondrial membrane"	GO:0031966	4	aten_0.1.m1.2990.m1	0
"mitochondrial membrane"	GO:0031966	4	aten_0.1.m1.4305.m1	0
"mitochondrial membrane"	GO:0031966	4	aten_0.1.m1.2095.m1	3
"mitochondrial membrane"	GO:0031966	4	aten_0.1.m1.9863.m1	0
"mitochondrial membrane"	GO:0031966	4	aten_0.1.m1.2380.m1	0
"mitochondrial membrane"	GO:0031966	4	aten_0.1.m1.9419.m1	-6
"mitochondrial membrane"	GO:0031966	4	aten_0.1.m1.33136.m1	0
"endoplasmic reticulum membrane"	GO:0005789	4	aten_0.1.m1.10175.m1	-2
"endoplasmic reticulum membrane"	GO:0005789	4	aten_0.1.m1.25865.m1	7
"endoplasmic reticulum membrane"	GO:0005789	4	aten_0.1.m1.21124.m1	0
"endoplasmic reticulum membrane"	GO:0005789	4	aten_0.1.m1.17402.m1	0
"endoplasmic reticulum membrane"	GO:0005789	4	aten_0.1.m1.13104.m1	-5
"endoplasmic reticulum membrane"	GO:0005789	4	aten_0.1.m1.28273.m1	-6
"endoplasmic reticulum membrane"	GO:0005789	4	aten_0.1.m1.19538.m1	0
"endoplasmic reticulum membrane"	GO:0005789	4	aten_0.1.m1.20362.m1	5
"endoplasmic reticulum membrane"	GO:0005789	4	aten_0.1.m1.14936.m1	3
"endoplasmic reticulum membrane"	GO:0005789	4	aten_0.1.m1.13216.m1	-24
"endoplasmic reticulum membrane"	GO:0005789	4	aten_0.1.m1.28594.m1	6
"endoplasmic reticulum membrane"	GO:0005789	4	aten_0.1.m1.5046.m1	0
"endoplasmic reticulum membrane"	GO:0005789	4	aten_0.1.m1.25033.m1	0
"endoplasmic reticulum membrane"	GO:0005789	4	aten_0.1.m1.451.m1	7
"podosome"	GO:0002102	5	aten_0.1.m1.21013.m1	0
"podosome"	GO:0002102	5	aten_0.1.m1.232.m1	0
"podosome"	GO:0002102	5	aten_0.1.m1.32267.m1	-3
"podosome"	GO:0002102	5	aten_0.1.m1.16184.m1	0
"lytic vacuole membrane"	GO:0005765;GO:0098852	3	aten_0.1.m1.12121.m1	4
"lytic vacuole membrane"	GO:0005765;GO:0098852	3	aten_0.1.m1.23099.m1	0
"lytic vacuole membrane"	GO:0005765;GO:0098852	3	aten_0.1.m1.12339.m1	-1
"lytic vacuole membrane"	GO:0005765;GO:0098852	3	aten_0.1.m1.31496.m1	0
"lytic vacuole membrane"	GO:0005765;GO:0098852	3	aten_0.1.m1.19704.m1	0
"lytic vacuole membrane"	GO:0005765;GO:0098852	3	aten_0.1.m1.21218.m1	0
"lytic vacuole membrane"	GO:0005765;GO:0098852	3	aten_0.1.m1.14884.m1	0
"lytic vacuole membrane"	GO:0005765;GO:0098852	3	aten_0.1.m1.5758.m1	0
"lytic vacuole membrane"	GO:0005765;GO:0098852	3	aten_0.1.m1.28858.m1	-9
"endoplasmic reticulum"	GO:0005783	3	aten_0.1.m1.6071.m1	0
"endoplasmic reticulum"	GO:0005783	3	aten_0.1.m1.3855.m1	-6
"endoplasmic reticulum"	GO:0005783	3	aten_0.1.m1.21271.m1	16
"endoplasmic reticulum"	GO:0005783	3	aten_0.1.m1.1439.m1	19
"endoplasmic reticulum"	GO:0005783	3	aten_0.1.m1.625.m1	20
"endoplasmic reticulum"	GO:0005783	3	aten_0.1.m1.31479.m1	-15
"endoplasmic reticulum"	GO:0005783	3	aten_0.1.m1.1843.m1	0
"endoplasmic reticulum"	GO:0005783	3	aten_0.1.m1.11263.m1	-7
"endoplasmic reticulum"	GO:0005783	3	aten_0.1.m1.21267.m1	0
"endoplasmic reticulum"	GO:0005783	3	aten_0.1.m1.8643.m1	0
"endoplasmic reticulum"	GO:0005783	3	aten_0.1.m1.1639.m1	1
"endoplasmic reticulum"	GO:0005783	3	aten_0.1.m1.10686.m1	0
"endoplasmic reticulum"	GO:0005783	3	aten_0.1.m1.21745.m1	13
"endoplasmic reticulum"	GO:0005783	3	aten_0.1.m1.2648.m1	7
"exosome (RNase complex)"	GO:0000178;GO:1905354	2	aten_0.1.m1.12704.m1	4
"exosome (RNase complex)"	GO:0000178;GO:1905354	2	aten_0.1.m1.23607.m1	3
"exosome (RNase complex)"	GO:0000178;GO:1905354	2	aten_0.1.m1.19860.m1	8
"ruffle"	GO:0001726	4	aten_0.1.m1.19626.m1	0
"ruffle"	GO:0001726	4	aten_0.1.m1.373.m1	0
"ruffle"	GO:0001726	4	aten_0.1.m1.157.m1	-1
"ruffle"	GO:0001726	4	aten_0.1.m1.19165.m1	-7
"ruffle"	GO:0001726	4	aten_0.1.m1.27759.m1	6
"ruffle"	GO:0001726	4	aten_0.1.m1.3847.m1	1
"ruffle"	GO:0001726	4	aten_0.1.m1.15431.m1	16
"ruffle"	GO:0001726	4	aten_0.1.m1.29532.m1	-1
"ruffle"	GO:0001726	4	aten_0.1.m1.11303.m1	0
"lipid droplet"	GO:0005811	2	aten_0.1.m1.10210.m1	16
"lipid droplet"	GO:0005811	2	aten_0.1.m1.31277.m1	20
"vacuole"	GO:0000323;GO:0005773	4	aten_0.1.m1.6342.m1	10
"vacuole"	GO:0000323;GO:0005773	4	aten_0.1.m1.29533.m1	0
"vacuole"	GO:0000323;GO:0005773	4	aten_0.1.m1.1608.m1	0
"vacuole"	GO:0000323;GO:0005773	4	aten_0.1.m1.17247.m1	0
"vacuole"	GO:0000323;GO:0005773	4	aten_0.1.m1.12725.m1	-2
"vacuole"	GO:0000323;GO:0005773	4	aten_0.1.m1.22696.m1	12
"vacuole"	GO:0000323;GO:0005773	4	aten_0.1.m1.16072.m1	-8
"vacuole"	GO:0000323;GO:0005773	4	aten_0.1.m1.3934.m1	0
"extracellular space"	GO:0005615	2	aten_0.1.m1.14046.m1	0
"extracellular space"	GO:0005615	2	aten_0.1.m1.2251.m1	-22
"extracellular space"	GO:0005615	2	aten_0.1.m1.3772.m1	2
"extracellular space"	GO:0005615	2	aten_0.1.m1.33385.m1	0
"extracellular space"	GO:0005615	2	aten_0.1.m1.21207.m1	0
"extracellular space"	GO:0005615	2	aten_0.1.m1.1087.m1	2
"extracellular space"	GO:0005615	2	aten_0.1.m1.18962.m1	-6
"extracellular space"	GO:0005615	2	aten_0.1.m1.31255.m1	0
"extracellular space"	GO:0005615	2	aten_0.1.m1.22564.m1	-8
"extracellular space"	GO:0005615	2	aten_0.1.m1.8951.m1	0
"extracellular space"	GO:0005615	2	aten_0.1.m1.10061.m1	17
"extracellular space"	GO:0005615	2	aten_0.1.m1.18622.m1	0
"extracellular space"	GO:0005615	2	aten_0.1.m1.17195.m1	2
"extracellular space"	GO:0005615	2	aten_0.1.m1.9645.m1	10
"extracellular space"	GO:0005615	2	aten_0.1.m1.14681.m1	0
"extracellular space"	GO:0005615	2	aten_0.1.m1.23610.m1	0
"extracellular space"	GO:0005615	2	aten_0.1.m1.612.m1	-5
"Golgi apparatus"	GO:0005794	3	aten_0.1.m1.74.m1	7
"Golgi apparatus"	GO:0005794	3	aten_0.1.m1.5040.m1	0
"Golgi apparatus"	GO:0005794	3	aten_0.1.m1.10442.m1	9
"Golgi apparatus"	GO:0005794	3	aten_0.1.m1.17026.m1	-3
"Golgi apparatus"	GO:0005794	3	aten_0.1.m1.13947.m1	7
"Golgi apparatus"	GO:0005794	3	aten_0.1.m1.19100.m1	-10
"mitochondrion"	GO:0005739	3	aten_0.1.m1.9864.m1	0
"mitochondrion"	GO:0005739	3	aten_0.1.m1.3209.m1	10
"mitochondrion"	GO:0005739	3	aten_0.1.m1.5998.m1	0
"mitochondrion"	GO:0005739	3	aten_0.1.m1.24843.m1	0
"mitochondrion"	GO:0005739	3	aten_0.1.m1.25030.m1	0
"mitochondrion"	GO:0005739	3	aten_0.1.m1.10956.m1	0
"mitochondrion"	GO:0005739	3	aten_0.1.m1.22815.m1	-5
"mitochondrion"	GO:0005739	3	aten_0.1.m1.32252.m1	5
"mitochondrion"	GO:0005739	3	aten_0.1.m1.20005.m1	0
"mitochondrion"	GO:0005739	3	aten_0.1.m1.16702.m1	8
"mitochondrion"	GO:0005739	3	aten_0.1.m1.5996.m1	0
"mitochondrion"	GO:0005739	3	aten_0.1.m1.9821.m1	11
"mitochondrion"	GO:0005739	3	aten_0.1.m1.61.m1	0
"mitochondrion"	GO:0005739	3	aten_0.1.m1.30277.m1	0
"mitochondrion"	GO:0005739	3	aten_0.1.m1.22417.m1	3
"mitochondrion"	GO:0005739	3	aten_0.1.m1.3481.m1	0
"mitochondrion"	GO:0005739	3	aten_0.1.m1.12409.m1	-12
"mitochondrion"	GO:0005739	3	aten_0.1.m1.12747.m1	1
"mitochondrion"	GO:0005739	3	aten_0.1.m1.55.m1	21
"mitochondrion"	GO:0005739	3	aten_0.1.m1.3443.m1	15
"fungal-type vacuole"	GO:0000324;GO:0000322	2	aten_0.1.m1.29533.m1	0
"fungal-type vacuole"	GO:0000324;GO:0000322	2	aten_0.1.m1.12725.m1	-2
"fungal-type vacuole"	GO:0000324;GO:0000322	2	aten_0.1.m1.22696.m1	12
"fungal-type vacuole"	GO:0000324;GO:0000322	2	aten_0.1.m1.16072.m1	-8
"cytosol"	GO:0005829	2	aten_0.1.m1.15699.m1	0
"cytosol"	GO:0005829	2	aten_0.1.m1.8228.m1	-5
"cytosol"	GO:0005829	2	aten_0.1.m1.10858.m1	0
"cytosol"	GO:0005829	2	aten_0.1.m1.13928.m1	12
"cytosol"	GO:0005829	2	aten_0.1.m1.27295.m1	7
"cytosol"	GO:0005829	2	aten_0.1.m1.554.m1	-4
"cytosol"	GO:0005829	2	aten_0.1.m1.28460.m1	-27
"cytosol"	GO:0005829	2	aten_0.1.m1.22415.m1	0
"cytosol"	GO:0005829	2	aten_0.1.m1.7762.m1	4
"cytosol"	GO:0005829	2	aten_0.1.m1.17648.m1	0
"cytosol"	GO:0005829	2	aten_0.1.m1.23105.m1	-3
"cytosol"	GO:0005829	2	aten_0.1.m1.32483.m1	3
"cytosol"	GO:0005829	2	aten_0.1.m1.34120.m1	17
"cytosol"	GO:0005829	2	aten_0.1.m1.15617.m1	0
"cytosol"	GO:0005829	2	aten_0.1.m1.17633.m1	0
"cytosol"	GO:0005829	2	aten_0.1.m1.24228.m1	-9
"cytosol"	GO:0005829	2	aten_0.1.m1.12282.m1	-14
"cytosol"	GO:0005829	2	aten_0.1.m1.7765.m1	0
"cytosol"	GO:0005829	2	aten_0.1.m1.21872.m1	0
"cytosol"	GO:0005829	2	aten_0.1.m1.24243.m1	0
"cytosol"	GO:0005829	2	aten_0.1.m1.24039.m1	0
"cytosol"	GO:0005829	2	aten_0.1.m1.17643.m1	12
"cytosol"	GO:0005829	2	aten_0.1.m1.10104.m1	-7
"cytosol"	GO:0005829	2	aten_0.1.m1.20888.m1	0
"cytosol"	GO:0005829	2	aten_0.1.m1.24870.m1	-3
"cytosol"	GO:0005829	2	aten_0.1.m1.443.m1	-7
"cytosol"	GO:0005829	2	aten_0.1.m1.6037.m1	21
"cytosol"	GO:0005829	2	aten_0.1.m1.6587.m1	0
"cytosol"	GO:0005829	2	aten_0.1.m1.436.m1	4
"cytosol"	GO:0005829	2	aten_0.1.m1.17491.m1	-1
"cytosol"	GO:0005829	2	aten_0.1.m1.10025.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.1348.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.7411.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.19596.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.21536.m1	23
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.7754.m1	4
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.24952.m1	-16
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.4305.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.6744.m1	14
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.19765.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.19576.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.2724.m1	-1
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.22769.m1	-3
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.15373.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.29014.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.8562.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.1299.m1	-5
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.3122.m1	-18
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.12121.m1	4
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.26336.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.12677.m1	12
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.14824.m1	-16
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.6012.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.20010.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.16089.m1	-2
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.15351.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.28522.m1	-8
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.827.m1	1
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.33162.m1	8
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.12676.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.29498.m1	5
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.12059.m1	11
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.15022.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.2763.m1	1
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.12077.m1	7
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.3230.m1	-13
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.7758.m1	24
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.2195.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.22573.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.9622.m1	4
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.33212.m1	-5
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.21209.m1	4
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.9444.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.1444.m1	-4
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.14307.m1	-4
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.14284.m1	1
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.23099.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.12339.m1	-1
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.25195.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.7590.m1	-12
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.4369.m1	-6
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.18176.m1	7
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.31320.m1	-3
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.2769.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.19852.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.7317.m1	10
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.25746.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.20045.m1	8
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.7123.m1	3
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.3200.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.20007.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.3973.m1	3
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.1862.m1	8
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.6856.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.19464.m1	7
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.31496.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.14090.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.7464.m1	4
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.15578.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.12643.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.17032.m1	12
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.27535.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.2500.m1	-25
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.11034.m1	4
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.19704.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.20302.m1	2
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.11270.m1	3
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.9307.m1	11
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.8655.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.21218.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.6526.m1	-3
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.32363.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.11841.m1	7
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.7281.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.3215.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.2462.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.14884.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.6816.m1	8
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.31523.m1	-1
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.5225.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.23008.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.13096.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.2032.m1	-3
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.5758.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.27498.m1	3
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.27792.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.32148.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.21697.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.12633.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.14785.m1	-4
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.20586.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.1350.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.15354.m1	8
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.9419.m1	-6
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.25269.m1	7
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.5636.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.12222.m1	2
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.22305.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.3613.m1	-4
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.8405.m1	7
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.12732.m1	2
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.14213.m1	-2
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.28858.m1	-9
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.12674.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.7307.m1	10
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.11181.m1	-7
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.17865.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.2565.m1	6
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.1351.m1	1
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.22121.m1	-3
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.4578.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.22321.m1	8
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.12060.m1	-2
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.25177.m1	1
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.22830.m1	-15
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.17584.m1	-3
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.12678.m1	5
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.2990.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.10175.m1	-2
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.25865.m1	7
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.21124.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.17402.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.2095.m1	3
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.13104.m1	-5
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.28273.m1	-6
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.19538.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.20362.m1	5
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.9863.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.2380.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.17021.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.14936.m1	3
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.13216.m1	-24
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.33136.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.28594.m1	6
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.5046.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.25033.m1	0
"organelle membrane"	GO:0098588;GO:0031090	4	aten_0.1.m1.451.m1	7
"photoreceptor outer segment"	GO:0001750	2	aten_0.1.m1.22137.m1	0
"photoreceptor outer segment"	GO:0001750	2	aten_0.1.m1.1441.m1	5
"photoreceptor outer segment"	GO:0001750	2	aten_0.1.m1.2647.m1	-6
"photoreceptor outer segment"	GO:0001750	2	aten_0.1.m1.10653.m1	0
"photoreceptor outer segment"	GO:0001750	2	aten_0.1.m1.3098.m1	0
"photoreceptor outer segment"	GO:0001750	2	aten_0.1.m1.3097.m1	0
"inner mitochondrial membrane protein complex"	GO:0098800	2	aten_0.1.m1.20786.m1	0
"inner mitochondrial membrane protein complex"	GO:0098800	2	aten_0.1.m1.19990.m1	0
"inner mitochondrial membrane protein complex"	GO:0098800	2	aten_0.1.m1.30647.m1	16
"manchette"	GO:0002177	2	aten_0.1.m1.29058.m1	10
"manchette"	GO:0002177	2	aten_0.1.m1.18506.m1	24
"cytoplasmic vesicle lumen"	GO:0043160;GO:0034774;GO:0043202;GO:0060205;GO:0031983;GO:0005775	5	aten_0.1.m1.29437.m1	2
"cytoplasmic vesicle lumen"	GO:0043160;GO:0034774;GO:0043202;GO:0060205;GO:0031983;GO:0005775	5	aten_0.1.m1.16425.m1	0
"intracellular non-membrane-bounded organelle"	GO:0043232;GO:0043228	4	aten_0.1.m1.31368.m1	-9
"intracellular non-membrane-bounded organelle"	GO:0043232;GO:0043228	4	aten_0.1.m1.28865.m1	2
"intracellular non-membrane-bounded organelle"	GO:0043232;GO:0043228	4	aten_0.1.m1.1374.m1	0
"intracellular non-membrane-bounded organelle"	GO:0043232;GO:0043228	4	aten_0.1.m1.1985.m1	0
"intracellular non-membrane-bounded organelle"	GO:0043232;GO:0043228	4	aten_0.1.m1.10210.m1	16
"intracellular non-membrane-bounded organelle"	GO:0043232;GO:0043228	4	aten_0.1.m1.27694.m1	-2
"intracellular non-membrane-bounded organelle"	GO:0043232;GO:0043228	4	aten_0.1.m1.1339.m1	11
"intracellular non-membrane-bounded organelle"	GO:0043232;GO:0043228	4	aten_0.1.m1.1753.m1	1
"intracellular non-membrane-bounded organelle"	GO:0043232;GO:0043228	4	aten_0.1.m1.5550.m1	0
"intracellular non-membrane-bounded organelle"	GO:0043232;GO:0043228	4	aten_0.1.m1.2505.m1	1
"intracellular non-membrane-bounded organelle"	GO:0043232;GO:0043228	4	aten_0.1.m1.5950.m1	0
"intracellular non-membrane-bounded organelle"	GO:0043232;GO:0043228	4	aten_0.1.m1.26447.m1	15
"intracellular non-membrane-bounded organelle"	GO:0043232;GO:0043228	4	aten_0.1.m1.13394.m1	7
"intracellular non-membrane-bounded organelle"	GO:0043232;GO:0043228	4	aten_0.1.m1.10475.m1	2
"intracellular non-membrane-bounded organelle"	GO:0043232;GO:0043228	4	aten_0.1.m1.27347.m1	0
"intracellular non-membrane-bounded organelle"	GO:0043232;GO:0043228	4	aten_0.1.m1.16188.m1	2
"intracellular non-membrane-bounded organelle"	GO:0043232;GO:0043228	4	aten_0.1.m1.29698.m1	2
"intracellular non-membrane-bounded organelle"	GO:0043232;GO:0043228	4	aten_0.1.m1.22654.m1	-4
"intracellular non-membrane-bounded organelle"	GO:0043232;GO:0043228	4	aten_0.1.m1.29526.m1	12
"intracellular non-membrane-bounded organelle"	GO:0043232;GO:0043228	4	aten_0.1.m1.22643.m1	-7
"intracellular non-membrane-bounded organelle"	GO:0043232;GO:0043228	4	aten_0.1.m1.21013.m1	0
"intracellular non-membrane-bounded organelle"	GO:0043232;GO:0043228	4	aten_0.1.m1.23602.m1	-1
"intracellular non-membrane-bounded organelle"	GO:0043232;GO:0043228	4	aten_0.1.m1.4010.m1	0
"intracellular non-membrane-bounded organelle"	GO:0043232;GO:0043228	4	aten_0.1.m1.22768.m1	3
"intracellular non-membrane-bounded organelle"	GO:0043232;GO:0043228	4	aten_0.1.m1.232.m1	0
"intracellular non-membrane-bounded organelle"	GO:0043232;GO:0043228	4	aten_0.1.m1.3956.m1	6
"intracellular non-membrane-bounded organelle"	GO:0043232;GO:0043228	4	aten_0.1.m1.7266.m1	-5
